quarter,s,ln_s
2010Q2,1.9999999998690023,0.7946077676404603
2010Q3,0.7992299966667229,0.0654491038319521
2010Q4,0.4813470287683694,0.04403152968546413
2011Q1,0.24412830155410747,0.025403398764700297
2011Q2,0.13955587654989676,0.02201815167322399
2011Q3,0.18386910799305473,0.03858743325501825
2011Q4,0.08649944310793517,0.02303918571964536
2012Q1,0.13538938232628256,0.033199327149623446
2012Q2,0.261886479428602,0.03959499355255833
2012Q3,0.15892576429713856,0.028905198337020273
2012Q4,0.05816354559692907,0.010878178798001336
2013Q1,0.09456806478660251,0.016557380886804803
2013Q2,0.20278614884789964,0.02716109252688452
2013Q3,0.24254627869067022,0.03995653751177587
2013Q4,0.23409989097920558,0.032442920810057105
2014Q1,0.5149017090428863,0.05999134711756982
2014Q2,0.342504045958584,0.03725223064399129
2014Q3,0.2272199279949385,0.0338650698790284
2014Q4,0.1441896659246704,0.014555057679318466
2015Q1,0.3054598608762649,0.02821897996620875
2015Q2,0.2511263133147354,0.02281455735632658
2015Q3,0.24059043373431427,0.020708426584463622
2015Q4,0.12139677616169685,0.01181981230451132
2016Q1,0.26180256437147764,0.022376970332500325
2016Q2,0.10937906188978976,0.00791217000433775
2016Q3,0.29485533077069964,0.02887717283248433
2016Q4,0.1809992162542491,0.018719817613474635
2017Q1,0.06345468075581596,0.005664689056860094
2017Q2,0.18736563306314735,0.016640114249085763
2017Q3,0.12783310202657763,0.011924525204294482
2017Q4,0.0036962394081741148,0.0003215638690870092
2018Q1,0.20769799587105922,0.02287650569380539
2018Q2,0.1544153125427392,0.025743025653809
2018Q3,0.29849720934939883,0.035047859439744145
2018Q4,0.0073924788163482295,0.000746537440269567
2019Q1,0.019608452901357477,0.0024181675452720226
2019Q2,0.11176630955145371,0.025789801368833132
2019Q3,0.024480244846082102,0.004382184051312505
2019Q4,0.007280471561555075,0.0013179897576862246
2020Q1,0.08707300796698797,0.021787790044408135
2020Q2,0.01578918864797818,0.002553687828084855
2020Q3,0.04789956127836756,0.00790204987957594
2020Q4,0.2256159746263113,0.040360104923823484
2021Q1,0.4621127322143448,0.06930946143304305
2021Q2,0.6772598893818981,0.10347342576267662
2021Q3,0.5586630354612602,0.0801623482415717
2021Q4,0.8257603368187612,0.09591265410997662
2022Q1,0.8463285159834172,0.089291274049555
2022Q2,0.6130372349060697,0.07770637523880454
2022Q3,0.388740322108184,0.04920262061505131
