,timestamp,delta_volume,date,note
0,1482685200,1227533778.0,2016-12-26,"Niêm yết cổ phiếu lần đầu - 1,227,533,778 CP"
1,1483376400,1227533778.0,2017-01-03,"Giao dịch lần đầu - 1,227,533,778 CP"
2,1549904400,190757069.0,2019-02-12,"Niêm yết cổ phiếu bổ sung - 190,757,069 CP"
3,1550768400,190757069.0,2019-02-22,"Giao dịch bổ sung - 190,757,069 CP"
4,1554915600,1418290847.0,2019-04-11,"Niêm yết cổ phiếu lần đầu - 1,418,290,847 CP"
5,1555866000,,2019-04-22,Giao dịch trở lại sàn HOSE
6,1555866000,,2019-04-22,Hủy niêm yết cổ phiếu
7,1557162000,1418290847.0,2019-05-07,"Giao dịch lần đầu - 1,418,290,847 CP"
8,1618419600,,2021-04-15,Đưa cổ phiếu vào diện cảnh báo
9,1635872400,,2021-11-03,Đưa cổ phiếu vào diện kiểm soát
10,1636909200,796103327.0,2021-11-15,"Niêm yết cổ phiếu bổ sung - 796,103,327 CP"
11,1637254800,796103327.0,2021-11-19,"Giao dịch bổ sung - 796,103,327 CP"
