quarter,trend
2005Q1,0.0
2005Q2,0.0
2005Q3,100.0
2005Q4,0.0
2006Q1,0.0
2006Q2,0.0
2006Q3,23.78048780487805
2006Q4,18.29268292682927
2007Q1,0.0
2007Q2,39.02439024390244
2007Q3,10.975609756097562
2007Q4,0.0
2008Q1,10.365853658536585
2008Q2,34.146341463414636
2008Q3,6.097560975609756
2008Q4,13.414634146341463
2009Q1,22.5609756097561
2009Q2,12.195121951219512
2009Q3,18.29268292682927
2009Q4,19.51219512195122
2010Q1,2.4390243902439024
2010Q2,7.926829268292683
2010Q3,17.682926829268293
2010Q4,14.634146341463415
2011Q1,18.902439024390244
2011Q2,15.853658536585366
2011Q3,17.682926829268293
2011Q4,19.51219512195122
2012Q1,18.29268292682927
2012Q2,15.853658536585366
2012Q3,21.341463414634145
2012Q4,23.78048780487805
2013Q1,25.0
2013Q2,23.170731707317074
2013Q3,20.73170731707317
2013Q4,20.73170731707317
2014Q1,16.463414634146343
2014Q2,15.853658536585366
2014Q3,15.853658536585366
2014Q4,17.073170731707318
2015Q1,12.804878048780488
2015Q2,14.024390243902438
2015Q3,16.463414634146343
2015Q4,12.804878048780488
2016Q1,21.951219512195124
2016Q2,17.073170731707318
2016Q3,13.414634146341463
2016Q4,13.414634146341463
2017Q1,14.024390243902438
2017Q2,14.634146341463415
2017Q3,12.804878048780488
2017Q4,12.804878048780488
2018Q1,17.073170731707318
2018Q2,12.804878048780488
2018Q3,17.073170731707318
2018Q4,10.365853658536585
2019Q1,8.536585365853659
2019Q2,8.536585365853659
2019Q3,9.75609756097561
2019Q4,7.926829268292683
2020Q1,6.7073170731707314
2020Q2,9.75609756097561
2020Q3,9.146341463414634
2020Q4,14.634146341463415
2021Q1,27.4390243902439
2021Q2,32.31707317073171
2021Q3,32.31707317073171
2021Q4,30.48780487804878
2022Q1,39.63414634146341
2022Q2,20.121951219512194
2022Q3,24.390243902439025
