,timestamp,delta_volume,date,note
0,1411578000,3999895.0,2014-09-25,"Niêm yết cổ phiếu bổ sung - 3,999,895 CP"
1,1412787600,3999895.0,2014-10-09,"Giao dịch bổ sung - 3,999,895 CP"
2,1420477200,699913.0,2015-01-06,"Giao dịch bổ sung - 699,913 CP"
3,1450803600,699913.0,2015-12-23,"Niêm yết cổ phiếu bổ sung - 699,913 CP"
4,1491325200,4614686.0,2017-04-05,"Niêm yết cổ phiếu bổ sung - 4,614,686 CP"
5,1492621200,4614686.0,2017-04-20,"Giao dịch bổ sung - 4,614,686 CP"
6,1567702800,1214320.0,2019-09-06,"Niêm yết cổ phiếu bổ sung - 1,214,320 CP"
7,1568912400,1214320.0,2019-09-20,"Giao dịch bổ sung - 1,214,320 CP"
8,1596474000,13528814.0,2020-08-04,"Niêm yết cổ phiếu lần đầu - 13,528,814 CP"
9,1603040400,,2020-10-19,Giao dịch trở lại sàn HOSE
10,1603040400,,2020-10-19,Hủy niêm yết cổ phiếu
11,1603818000,13528814.0,2020-10-28,"Giao dịch lần đầu - 13,528,814 CP"
12,1612112400,676302.0,2021-02-01,"Niêm yết cổ phiếu bổ sung - 676,302 CP"
13,1612890000,676302.0,2021-02-10,"Giao dịch bổ sung - 676,302 CP"
