,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q3,,,,,,240396.0,279746.0,201459.0,197358.0,68729.0,9558.0,674.0,22851.0,0.0,0.0,0.0,0.0
1,2009Q4,120541.0,22801.0,-1725.0,1873.0,2023.0,227667.0,266797.0,186194.0,182508.0,70774.0,9829.0,674.0,23575.0,46.71,1.55,2.9,0.74
2,2010Q1,105181.0,21950.0,1459.0,1676.0,1864.0,235810.0,275129.0,194201.0,190748.0,70979.0,9949.0,1296.0,23643.0,22.69,1.59,2.65,0.69
3,2010Q2,103715.0,21398.0,1299.0,3152.0,3152.0,165364.0,203368.0,131240.0,128372.0,72129.0,0.0,2347.0,24026.0,11.93,3.04,4.41,1.32
4,2010Q3,113368.0,26318.0,3040.0,3776.0,3356.0,201487.0,242213.0,158532.0,154604.0,73359.0,10321.0,3465.0,24436.0,7.21,3.33,4.61,1.51
5,2010Q4,124006.0,27679.0,-1495.0,2995.0,2995.0,173738.0,214233.0,140900.0,137382.0,73334.0,0.0,3807.0,24855.0,6.44,2.42,4.08,1.31
6,2011Q1,114818.0,26415.0,1615.0,2648.0,2457.0,202902.0,246214.0,161545.0,157232.0,75543.0,9126.0,4021.0,25164.0,5.97,2.31,3.28,0.98
7,2011Q2,128683.0,29696.0,3336.0,4710.0,3796.0,229034.0,271126.0,183435.0,179416.0,77609.0,10082.0,4256.0,25853.0,4.18,3.66,4.96,1.47
8,2011Q3,113382.0,26356.0,2679.0,2201.0,2049.0,230461.0,275862.0,188160.0,184417.0,77324.0,10378.0,3831.0,25758.0,4.25,1.94,2.64,0.75
9,2011Q4,191010.0,29140.0,-1978.0,3593.0,3194.0,246327.0,291862.0,204734.0,200943.0,78146.0,8982.0,3899.0,26032.0,4.21,1.88,4.11,1.13
10,2012Q1,132354.0,25373.0,202.0,1919.0,2045.0,242924.0,298201.0,210815.0,205151.0,78362.0,9024.0,3759.0,26104.0,4.1,1.45,2.61,0.69
11,2012Q2,146250.0,32219.0,4284.0,4588.0,3731.0,249032.0,305155.0,215039.0,209120.0,80291.0,9824.0,3737.0,26747.0,4.55,3.14,4.7,1.24
