,quarter,price,price_diff,price_diff_perc
1,2009Q1,10.6,-2.200000000000001,-17.187500000000007
2,2009Q2,17.5,6.9,65.09433962264151
3,2009Q3,22.0,4.5,25.714285714285715
4,2009Q4,18.3,-3.6999999999999993,-16.818181818181817
5,2010Q1,17.7,-0.6000000000000014,-3.2786885245901716
6,2010Q2,19.0,1.3000000000000007,7.344632768361586
7,2010Q3,16.9,-2.1000000000000014,-11.052631578947375
8,2010Q4,18.2,1.3000000000000007,7.692307692307696
9,2011Q1,15.9,-2.299999999999999,-12.637362637362632
10,2011Q2,11.6,-4.300000000000001,-27.044025157232706
11,2011Q3,11.0,-0.5999999999999996,-5.172413793103446
12,2011Q4,10.3,-0.6999999999999993,-6.363636363636357
13,2012Q1,12.1,1.799999999999999,17.475728155339795
14,2012Q2,11.4,-0.6999999999999993,-5.785123966942143
15,2012Q3,10.8,-0.5999999999999996,-5.263157894736839
16,2012Q4,12.9,2.0999999999999996,19.44444444444444
17,2013Q1,13.4,0.5,3.875968992248062
18,2013Q2,13.6,0.1999999999999993,1.4925373134328306
19,2013Q3,14.0,0.40000000000000036,2.941176470588238
20,2013Q4,17.6,3.6000000000000014,25.714285714285722
21,2014Q1,23.0,5.399999999999999,30.681818181818173
22,2014Q2,19.5,-3.5,-15.217391304347826
23,2014Q3,24.2,4.699999999999999,24.1025641025641
24,2014Q4,29.8,5.600000000000001,23.1404958677686
25,2015Q1,34.0,4.199999999999999,14.093959731543622
26,2015Q2,23.9,-10.100000000000001,-29.70588235294118
27,2015Q3,24.0,0.10000000000000142,0.41841004184101016
28,2015Q4,28.8,4.800000000000001,20.000000000000004
29,2016Q1,23.0,-5.800000000000001,-20.138888888888893
30,2016Q2,18.9,-4.100000000000001,-17.826086956521745
31,2016Q3,17.7,-1.1999999999999993,-6.349206349206346
32,2016Q4,18.4,0.6999999999999993,3.9548022598870016
33,2017Q1,18.2,-0.1999999999999993,-1.0869565217391266
34,2017Q2,20.1,1.9000000000000021,10.439560439560452
35,2017Q3,18.0,-2.1000000000000014,-10.447761194029857
36,2017Q4,19.5,1.5,8.333333333333334
37,2018Q1,18.5,-1.0,-5.128205128205129
38,2018Q2,19.0,0.5,2.7027027027027026
39,2018Q3,13.0,-6.0,-31.57894736842105
40,2018Q4,10.9,-2.0999999999999996,-16.153846153846153
41,2019Q1,8.4,-2.5,-22.93577981651376
42,2019Q2,9.0,0.5999999999999996,7.142857142857138
43,2019Q3,10.9,1.9000000000000004,21.111111111111114
44,2019Q4,11.2,0.29999999999999893,2.7522935779816415
45,2020Q1,7.0,-4.199999999999999,-37.5
46,2020Q2,9.9,2.9000000000000004,41.42857142857144
47,2020Q3,9.5,-0.40000000000000036,-4.040404040404044
48,2020Q4,9.4,-0.09999999999999964,-1.0526315789473646
49,2021Q1,10.7,1.299999999999999,13.829787234042541
50,2021Q2,9.7,-1.0,-9.345794392523365
51,2021Q3,13.7,4.0,41.23711340206186
52,2021Q4,15.3,1.6000000000000014,11.678832116788332
53,2022Q1,16.9,1.5999999999999979,10.457516339869265
54,2022Q2,14.0,-2.8999999999999986,-17.159763313609464
