,quarter,roa
0,2009Q3,3.39
1,2010Q1,0.88
2,2011Q1,1.45
3,2011Q3,3.02
4,2011Q4,0.78
5,2012Q1,1.05
6,2012Q2,1.59
7,2012Q3,2.25
8,2012Q4,3.05
9,2013Q1,2.41
10,2013Q2,2.6
11,2013Q3,2.19
12,2013Q4,2.26
13,2014Q1,2.3
14,2014Q2,2.33
15,2014Q3,2.38
16,2014Q4,2.6
17,2015Q1,2.96
18,2015Q2,2.42
19,2015Q3,2.57
20,2015Q4,3.14
21,2016Q1,1.52
22,2016Q2,4.8
23,2016Q3,2.49
24,2016Q4,2.06
25,2017Q1,1.62
26,2017Q2,2.05
27,2017Q3,1.9
28,2017Q4,1.87
29,2018Q1,1.01
30,2018Q2,1.45
31,2018Q3,2.09
32,2018Q4,1.83
33,2019Q1,0.97
34,2019Q2,2.66
35,2019Q3,2.05
36,2019Q4,1.74
37,2020Q1,1.78
38,2020Q2,1.85
39,2020Q3,2.19
40,2020Q4,2.13
41,2021Q1,1.8
42,2021Q2,23.27
43,2021Q3,5.06
44,2021Q4,-8.89
45,2022Q1,0.89
46,2022Q2,0.59
