quarter,s,ln_s
2009Q4,0.0,0.0
2010Q1,0.0,0.0
2010Q2,0.0,0.0
2010Q3,2.0469737016526302e-16,6.938893903907228e-18
2010Q4,1.0092936587501419e-17,0.0
2011Q1,0.02457638422278846,0.003039156915923778
2011Q2,1.092022647172284e-16,1.4560301962297133e-17
2011Q3,0.0,0.0
2011Q4,0.0,0.0
2012Q1,0.046517915435574236,0.004852330284892904
2012Q2,0.024874064283046143,0.0026288377722866866
2012Q3,0.026136065989396946,0.002812837532090597
2012Q4,4.099285014000577e-17,0.0
2013Q1,0.0018487052455518286,0.00017569246078684024
2013Q2,5.4601132358614224e-17,7.280150981148568e-18
2013Q3,1.981321090100278e-16,1.3664283380001927e-17
2013Q4,0.07281009789387151,0.007190324559105648
2014Q1,0.10187119505478855,0.00861137367975409
2014Q2,0.05820770945394191,0.0048988961493678
2014Q3,0.04960218261834523,0.004199310627053027
2014Q4,0.10562581332320951,0.008223365090109253
2015Q1,0.05506483832718404,0.004186568565447811
2015Q2,0.08859899537337311,0.00739956647935101
2015Q3,0.005534006068713004,0.0004909908413565377
2015Q4,0.036231992620995836,0.003410149542252698
2016Q1,0.05361463522668215,0.004948079884636173
2016Q2,0.03173658889714049,0.0030569898884276704
2016Q3,0.024989108939659378,0.0022811733923632713
2016Q4,0.03750539450562948,0.0034205757477431225
2017Q1,0.0026506653321826247,0.00023496786105950269
2017Q2,0.004760491541743244,0.00044444186545855477
2017Q3,0.007835930665255387,0.000701078948212407
2017Q4,0.01170387255613112,0.0010510966435700244
2018Q1,0.007547495520021707,0.000623923106393864
2018Q2,0.025545536696754103,0.002150745786316906
2018Q3,0.007424598830335766,0.0005573369274246336
2018Q4,2.2546067577003153e-16,1.0248212535001446e-17
2019Q1,0.008157427905921767,0.0006928871801284052
2019Q2,0.030492958128759674,0.002848595143057312
2019Q3,0.011347589476889615,0.001335261863486927
2019Q4,0.02267300736267387,0.002041002496760414
2020Q1,0.04992445394440412,0.004499043525289989
2020Q2,0.03962425088136972,0.003861512553543331
2020Q3,4.1432184554781185e-05,3.975374525134811e-06
2020Q4,0.0876593733266298,0.007698117775155242
2021Q1,0.008489757107740697,0.000698925446980465
2021Q2,0.03253760711501957,0.0025689549116179023
2021Q3,0.2736986897025011,0.01500430848112165
2021Q4,0.18542576816222103,0.00739303424649783
2022Q1,0.15042097467544735,0.0077790357786873985
2022Q2,0.10336000883453099,0.009014685010575903
2022Q3,0.101123548070939,0.009728071275435185
