,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2009Q3,95855.0,13313.0,7200105.160369564,,,0.2942475736870766
1,2009Q4,97829.0,11713.0,8352172.799453598,1152067.6390840346,13.793627918706413,0.3821703492912832
2,2010Q1,104881.0,12558.0,8351727.982162765,-444.8172908332199,-0.0053260509894867275,0.3626480450011969
3,2010Q2,117150.0,14027.0,8351750.196050474,22.21388770919293,0.00026597883303188153,0.27380361843662526
4,2010Q3,124937.0,14959.0,8351962.02954743,211.83349695522338,0.0025363321361591734,0.3021270874177368
5,2010Q4,109404.0,13099.0,8352087.945644706,125.91609727591276,0.0015076002323655272,0.354386977419584
6,2011Q1,125065.0,14975.0,8351585.976627713,-501.969016992487,-0.006010463382611036,0.25440562624057694
7,2011Q2,123513.0,14789.0,8351680.302927852,94.32630013860762,0.0011294290096992771,0.28332201691227266
8,2011Q3,121002.0,14488.0,8351877.4157923795,197.11286452785134,0.0023601024621737743,0.30340920691623086
9,2011Q4,126224.0,15113.0,8352014.821676702,137.40588432271034,0.0016451824770005081,0.2271903494324965
10,2012Q1,131966.0,15801.0,8351749.889247516,-264.9324291860685,-0.0031721786775147144,0.20453887760977169
11,2012Q2,127110.0,15219.0,8352059.925093633,310.0358461169526,0.0037120883817590286,0.2576954731880641
12,2012Q3,122747.0,14697.0,8351840.511669048,-219.41342458501458,-0.002627126610936283,0.2617343486158498
13,2012Q4,128496.0,15385.0,8352031.199220019,190.6875509712845,0.002283127857437751,0.24118178400950896
14,2013Q1,134952.0,16158.0,8352023.765317489,-7.433902529999614,-8.900720039698097e-05,0.24780531713325651
15,2013Q2,131694.0,15768.0,8351978.6910197865,-45.07429770287126,-0.0005396840601537459,0.25817899002873357
16,2013Q3,135328.0,16203.0,8352033.574029501,54.88300971407443,0.0006571215169049628,0.26638368777947447
17,2013Q4,142858.0,17105.0,8351826.951183864,-206.62284563668072,-0.002473983798328007,0.26466470246111357
18,2014Q1,141814.0,16980.0,8351825.677267374,-1.2739164903759956,-1.5253149905216977e-05,0.2711826937307204
19,2014Q2,136283.0,16318.0,8351697.511949994,-128.16531737986952,-0.0015346020039217736,0.40977468938506584
20,2014Q3,143839.0,17222.0,8352049.703867147,352.19191715307534,0.004216832150675591,0.4014330908083347
21,2014Q4,153193.0,18342.0,8352033.5841238685,-16.1197432782501,-0.0001930038129742634,0.38151926163605326
22,2015Q1,152129.0,18215.0,8351852.868514961,-180.7156089078635,-0.0021637786459233503,0.4453176404159478
23,2015Q2,146267.0,17513.0,8351910.009707075,57.14119211398065,0.0006841691546911765,0.4565672911344991
24,2015Q3,166883.0,12110.0,13780594.549958711,5428684.540251637,39.39368886132639,0.6322299829600239
