,quarter,roa
0,2009Q3,9.86
1,2009Q4,4.49
2,2010Q1,4.76
3,2010Q2,7.53
4,2010Q3,4.58
5,2010Q4,3.77
6,2011Q1,3.65
7,2011Q2,4.01
8,2011Q3,3.5
9,2011Q4,3.15
10,2012Q1,3.73
11,2012Q2,3.95
12,2012Q3,3.59
13,2012Q4,3.52
14,2013Q1,3.69
15,2013Q2,3.51
16,2013Q3,3.7
17,2013Q4,3.98
18,2014Q1,3.16
19,2014Q2,9.41
20,2014Q3,3.07
21,2014Q4,3.76
22,2015Q1,2.73
23,2015Q2,2.43
24,2015Q3,2.49
25,2015Q4,0.37
26,2016Q1,1.52
27,2016Q2,0.94
28,2016Q3,2.19
29,2016Q4,0.21
30,2017Q1,13.18
31,2017Q2,0.39
32,2017Q3,0.9
33,2017Q4,1.12
34,2018Q1,1.17
35,2018Q2,1.0
36,2018Q3,1.82
37,2018Q4,1.69
38,2019Q1,1.13
39,2019Q2,1.56
40,2019Q3,1.58
41,2019Q4,0.48
42,2020Q1,-0.1
43,2020Q2,-0.35
44,2020Q3,2.73
45,2020Q4,2.03
46,2021Q1,2.46
47,2021Q2,2.81
48,2021Q3,2.36
49,2021Q4,1.44
50,2022Q1,2.27
51,2022Q2,2.37
