quarter,quarter,change_perc_mean,change_perc_stdv
2020Q2,2020Q2,9.458000000000002,5.893239346912698
2020Q3,2020Q3,-0.4344615384615385,1.4594626909084885
2020Q4,2020Q4,-0.14287878787878786,0.4820014846817706
2021Q1,2021Q1,0.28500000000000003,2.153154560500362
2021Q2,2021Q2,0.5456451612903229,3.6208375179013177
2021Q3,2021Q3,-1.0882812500000003,5.3036110952634505
2021Q4,2021Q4,0.44227272727272743,3.4352940957763027
2022Q1,2022Q1,0.10913793103448279,3.415158306922684
2022Q2,2022Q2,-1.285322580645161,4.122353982041359
2022Q3,2022Q3,-0.45015625,2.5431435941129585
