Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,DTT,DTT,DTT,DTT,DTT,DTT,DTT,DTT,DTT,DTT,DTT,DTT
date,,,,,,,,,,,,
2006-12-22,18.19,0.0,0.0,45.0,45.0,45.0,45.0,45000,0,1000,0,1000
2006-12-25,19.08,2.2,4.89,47.2,45.0,45.0,45.0,109504,0,2320,0,2320
2006-12-26,20.01,2.3,4.87,49.5,49.5,47.2,47.2,148500,0,3000,0,3000
2006-12-27,20.82,2.0,4.04,51.5,51.5,51.5,51.5,1661905,0,32270,0,32270
2006-12-28,20.01,-2.0,-3.88,49.5,54.0,49.5,54.0,204750,0,4100,0,4100
2006-12-29,20.82,2.0,4.04,51.5,51.5,49.5,49.5,839450,0,16300,0,16300
2007-01-02,21.83,2.5,4.85,54.0,54.0,54.0,54.0,1000000,0,10,0,10
2007-01-03,20.82,-2.5,-4.63,51.5,54.0,51.5,54.0,0,0,2310,0,2310
2007-01-04,19.81,-2.5,-4.85,49.0,49.0,49.0,49.0,25000000,0,500,0,500
2007-01-05,18.84,-2.4,-4.9,46.6,46.6,46.6,46.6,0,0,27230,0,27230
2007-01-08,18.07,-1.9,-4.08,44.7,46.6,44.7,46.6,256000000,0,19670,0,19670
2007-01-09,17.38,-1.7,-3.8,43.0,43.0,42.5,42.5,3477000000,0,81290,0,81290
2007-01-10,18.23,2.1,4.88,45.1,45.1,40.9,40.9,1238000000,0,30060,0,30060
2007-01-11,19.12,2.2,4.88,47.3,47.3,46.6,47.3,525000000,0,11230,0,11230
2007-01-12,18.19,-2.3,-4.86,45.0,47.1,45.0,45.1,372000000,0,8180,0,8180
2007-01-15,17.3,-2.2,-4.89,42.8,43.0,42.8,45.0,990000000,0,23100,0,23100
2007-01-16,17.38,0.2,0.47,43.0,43.0,43.0,43.0,918000000,0,21360,0,21360
2007-01-17,17.38,0.0,0.0,43.0,43.0,43.0,43.0,955000000,0,22200,0,22200
2007-01-18,18.19,2.0,4.65,45.0,45.0,43.0,43.0,1737000000,0,39600,0,39600
2007-01-19,19.08,2.2,4.89,47.2,47.2,45.0,47.0,2140000000,0,46150,0,46150
2007-01-22,19.97,2.2,4.66,49.4,49.4,49.2,49.2,3255000000,0,66090,0,66090
2007-01-23,20.01,0.1,0.2,49.5,49.5,49.5,49.5,2078000000,0,41970,0,41970
2007-01-24,20.82,2.0,4.04,51.5,51.5,51.5,51.5,1684000000,0,32690,0,32690
2007-01-25,21.63,2.0,3.88,53.5,54.0,53.5,54.0,2503000000,0,46460,0,46460
2007-01-26,20.62,-2.5,-4.67,51.0,51.0,51.0,53.5,487000000,0,9550,0,9550
2007-01-29,20.42,-0.5,-0.98,50.5,50.5,48.5,50.5,1551000000,0,30750,0,30750
2007-01-30,21.02,1.5,2.97,52.0,52.0,51.0,51.0,85000000,0,1650,0,1650
