,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q4,37942.0,3931.0,1055.0,3764.0,3764.0,59141.0,110911.0,13241.0,10861.0,97670.0,0.0,428.0,11096.0,21.51,9.92,7.71,6.79
1,2010Q1,36361.0,4272.0,2044.0,1893.0,1893.0,62021.0,111475.0,16432.0,14144.0,95043.0,0.0,643.0,10798.0,12.76,5.2,1.97,1.7
2,2010Q2,31191.0,2448.0,774.0,761.0,761.0,61585.0,108674.0,13039.0,11306.0,95634.0,0.0,729.0,10865.0,17.42,2.44,0.8,0.69
3,2010Q3,26750.0,2366.0,828.0,810.0,810.0,59453.0,104486.0,8042.0,6444.0,96444.0,0.0,821.0,10957.0,13.64,3.03,0.84,0.76
4,2010Q4,41539.0,5279.0,3634.0,3269.0,1630.0,70812.0,109816.0,10102.0,8481.0,99713.0,0.0,579.0,11328.0,16.94,7.87,1.66,1.52
5,2011Q1,64600.0,5753.0,4018.0,3540.0,3540.0,89126.0,121947.0,18775.0,17348.0,103173.0,0.0,762.0,11164.0,9.58,5.48,3.49,3.05
6,2011Q2,81284.0,3792.0,2033.0,1777.0,1777.0,101962.0,133231.0,34833.0,33450.0,98397.0,0.0,867.0,10647.0,6.58,2.19,1.76,1.39
7,2011Q3,65737.0,3243.0,1170.0,1012.0,1012.0,86005.0,115545.0,16138.0,14748.0,99408.0,0.0,878.0,10756.0,5.81,1.54,1.02,0.81
8,2011Q4,11827.0,1950.0,-369.0,326.0,326.0,77428.0,104795.0,5061.0,3595.0,99734.0,0.0,725.0,10792.0,4.28,2.76,0.33,0.3
9,2012Q1,6871.0,1148.0,859.0,1953.0,1953.0,81620.0,105902.0,4949.0,3594.0,100953.0,,548.0,10924.0,6.75,28.43,1.95,1.86
10,2012Q2,5616.0,1410.0,1283.0,1857.0,1857.0,81500.0,103530.0,5553.0,4286.0,97977.0,,557.0,10602.0,7.54,33.06,1.87,1.77
11,2012Q3,6197.0,1740.0,1420.0,1043.0,1043.0,84291.0,104944.0,6158.0,4897.0,98786.0,,560.0,10689.0,5.89,16.83,1.06,1.0
12,2012Q4,8366.0,1669.0,219.0,-72.0,-72.0,84182.0,103476.0,4761.0,3516.0,98715.0,,517.0,10681.0,6.57,-0.86,-0.07,-0.07
13,2013Q1,8770.0,1905.0,-3844.0,-1036.0,-1036.0,81088.0,96047.0,3896.0,2801.0,92151.0,,194.0,9971.0,18.05,-11.82,-1.12,-1.07
14,2013Q2,5805.0,1566.0,-3799.0,-3844.0,-3844.0,78509.0,92423.0,4116.0,3039.0,88307.0,,-423.0,9555.0,-8.04,-66.23,-4.26,-4.08
15,2013Q3,7473.0,1478.0,-16855.0,-14843.0,-14843.0,67221.0,76307.0,2843.0,1997.0,73464.0,,-2142.0,7949.0,-2.38,-198.63,-18.35,-17.59
16,2013Q4,7767.0,1075.0,-1340.0,-1354.0,-1354.0,66623.0,74996.0,2886.0,2091.0,72110.0,,-2281.0,7803.0,-2.76,-17.43,-1.86,-1.79
17,2014Q1,5710.0,1068.0,1641.0,4717.0,4717.0,75224.0,79460.0,2636.0,2260.0,76825.0,,-1658.0,8313.0,-3.38,82.61,6.33,6.11
18,2014Q2,5868.0,346.0,882.0,2422.0,2422.0,79079.0,81119.0,1872.0,1757.0,79247.0,,-980.0,8575.0,-6.53,41.28,3.1,3.02
19,2014Q3,4194.0,163.0,878.0,1514.0,1514.0,80725.0,81871.0,1257.0,1192.0,80614.0,,790.0,8723.0,7.6,36.11,1.89,1.86
20,2014Q4,4932.0,120.0,382.0,1702.0,1702.0,83649.0,83649.0,1333.0,1331.0,82316.0,,1121.0,8907.0,5.53,34.51,2.09,2.06
21,2015Q1,2689.0,101.0,834.0,915.0,915.0,121263.0,84196.0,836.0,834.0,83360.0,,709.0,9020.0,9.17,34.04,1.1,1.09
22,2015Q2,2393.0,100.0,398.0,87.0,87.0,121464.0,84440.0,992.0,992.0,83448.0,,457.0,9029.0,14.02,3.65,0.1,0.1
23,2015Q3,85.0,2.0,-463.0,-463.0,-463.0,121057.0,84033.0,1048.0,1048.0,82985.0,,243.0,8979.0,21.02,-542.93,-0.56,-0.55
24,2015Q4,866.0,-35.0,-195.0,-195.0,-195.0,78706.0,83731.0,940.0,940.0,82790.0,,37.0,8958.0,133.85,-22.5,-0.24,-0.23
25,2016Q1,2404.0,-476.0,-1482.0,-1355.0,-1355.0,67775.0,83226.0,1907.0,1907.0,81319.0,,-208.0,8799.0,-21.13,-56.36,-1.65,-1.62
26,2016Q2,2716.0,-860.0,228.0,40.0,40.0,64074.0,88341.0,6477.0,6477.0,81864.0,,-213.0,8858.0,-20.15,1.46,0.05,0.05
27,2016Q3,2790.0,-741.0,-2329.0,-2329.0,-2329.0,80176.0,80227.0,2424.0,2424.0,77803.0,,-415.0,8419.0,-12.76,-83.51,-2.92,-2.76
28,2016Q4,3007.0,-162.0,-1732.0,-1732.0,-1732.0,75309.0,79659.0,2840.0,2840.0,76819.0,,-582.0,8313.0,-8.08,-57.58,-2.24,-2.17
29,2017Q1,2967.0,-296.0,-3102.0,-3105.0,-3105.0,72935.0,77164.0,3450.0,3450.0,73713.0,0.0,-771.0,7977.0,-4.28,-104.65,-4.13,-3.96
30,2017Q2,2235.0,-187.0,-1873.0,-1931.0,-1931.0,72099.0,69729.0,2260.0,2260.0,67469.0,,-986.0,7617.0,-4.67,-86.4,-2.74,-2.63
31,2017Q3,884.0,-737.0,-1984.0,-1984.0,-1984.0,66939.0,64559.0,2019.0,2019.0,62540.0,,-959.0,7061.0,-3.96,-224.55,-3.05,-2.96
32,2017Q4,4052.0,3264.0,1792.0,1719.0,1719.0,69029.0,66640.0,2423.0,2423.0,64218.0,,-587.0,7250.0,-6.64,42.41,2.71,2.62
33,2018Q1,965.0,-93.0,-1785.0,-1786.0,-1786.0,67458.0,67677.0,2630.0,2630.0,65047.0,,-446.0,7344.0,-8.08,-185.15,-2.71,-2.61
34,2018Q2,823.0,-208.0,-2833.0,-2837.0,-2837.0,88077.0,88425.0,25542.0,25542.0,62882.0,,-552.0,7099.0,-5.8,-344.58,-4.44,-3.63
35,2018Q3,751.0,-274.0,-1718.0,-1799.0,-1799.0,85110.0,85690.0,25799.0,25799.0,59891.0,,-531.0,6762.0,-8.29,-239.48,-2.93,-2.07
36,2018Q4,19.0,6.0,4933.0,6947.0,6947.0,86038.0,87836.0,21857.0,21857.0,65978.0,,59.0,7449.0,70.89,37153.85,11.04,8.01
37,2019Q1,29.0,12.0,201.0,197.0,331.0,90072.0,110306.0,39399.0,39304.0,70907.0,,298.0,8005.0,13.07,687.55,0.47,0.33
38,2019Q2,2275.0,2255.0,349.0,430.0,465.0,104800.0,126338.0,53553.0,53489.0,72785.0,,671.0,8217.0,10.43,18.9,0.65,0.39
39,2019Q3,153.0,105.0,-2032.0,-2049.0,-1990.0,85709.0,104319.0,40861.0,40644.0,63458.0,,650.0,7164.0,6.31,-1341.28,-2.92,-1.73
