quarter,trend
2005Q1,0.0
2005Q2,100.0
2005Q3,92.0
2005Q4,0.0
2006Q1,0.0
2006Q2,0.0
2006Q3,52.0
2006Q4,80.0
2007Q1,69.0
2007Q2,41.0
2007Q3,0.0
2007Q4,27.0
2008Q1,33.0
2008Q2,20.0
2008Q3,21.0
2008Q4,10.0
2009Q1,10.0
2009Q2,7.0
2009Q3,13.0
2009Q4,0.0
2010Q1,9.0
2010Q2,14.0
2010Q3,0.0
2010Q4,9.0
2011Q1,2.0
2011Q2,4.0
2011Q3,2.0
2011Q4,7.0
2012Q1,6.0
2012Q2,1.0
2012Q3,5.0
2012Q4,2.0
2013Q1,5.0
2013Q2,3.0
2013Q3,1.0
2013Q4,2.0
2014Q1,6.0
2014Q2,2.0
2014Q3,4.0
2014Q4,4.0
2015Q1,2.0
2015Q2,3.0
2015Q3,2.0
2015Q4,4.0
2016Q1,3.0
2016Q2,2.0
2016Q3,6.0
2016Q4,4.0
2017Q1,3.0
2017Q2,2.0
2017Q3,1.0
2017Q4,5.0
2018Q1,2.0
2018Q2,2.0
2018Q3,3.0
2018Q4,1.0
2019Q1,5.0
2019Q2,4.0
2019Q3,3.0
2019Q4,5.0
2020Q1,5.0
2020Q2,3.0
2020Q3,5.0
2020Q4,2.0
2021Q1,5.0
2021Q2,7.0
2021Q3,4.0
2021Q4,6.0
2022Q1,6.0
2022Q2,3.0
2022Q3,5.0
