,quarter,roa
0,2009Q2,0.0
1,2010Q1,0.0
2,2010Q3,0.0
3,2012Q2,0.0
4,2012Q3,0.81
5,2012Q4,0.0
6,2013Q1,3.67
7,2013Q2,3.53
8,2013Q3,0.97
9,2013Q4,2.3
10,2014Q1,3.08
11,2014Q2,3.08
12,2014Q3,1.48
13,2014Q4,2.16
14,2015Q1,2.68
15,2015Q2,4.36
16,2015Q3,2.74
17,2015Q4,19.23
18,2016Q1,1.9
19,2016Q2,2.42
20,2016Q3,2.05
21,2016Q4,0.18
22,2017Q1,1.45
23,2017Q2,2.39
24,2017Q3,1.64
25,2017Q4,0.28
26,2018Q1,1.9
27,2018Q2,1.77
28,2018Q3,1.06
29,2018Q4,3.6
30,2019Q1,1.76
31,2019Q2,1.79
32,2019Q3,1.37
33,2019Q4,0.75
34,2020Q1,1.89
35,2020Q2,1.83
36,2020Q3,1.12
37,2020Q4,0.7
38,2021Q1,1.78
39,2021Q2,2.51
40,2021Q3,0.99
41,2021Q4,0.34
42,2022Q1,1.6
43,2022Q2,2.33
