,quarter,roa
0,2007Q4,7.98
1,2008Q1,0.49
2,2008Q2,0.81
3,2008Q3,1.26
4,2008Q4,-16.62
5,2009Q1,2.7
6,2009Q2,2.7
7,2009Q3,4.88
8,2009Q4,11.25
9,2010Q1,2.48
10,2010Q2,2.98
11,2010Q3,1.73
12,2010Q4,2.0
13,2011Q1,1.83
14,2011Q2,2.35
15,2011Q3,1.08
16,2011Q4,0.45
17,2012Q1,1.13
18,2012Q2,1.37
19,2012Q3,0.66
20,2012Q4,0.57
21,2013Q1,0.57
22,2013Q2,1.2
23,2013Q3,1.15
24,2013Q4,0.83
25,2014Q1,0.74
26,2014Q2,0.43
27,2014Q3,0.26
28,2014Q4,0.34
29,2015Q1,0.31
30,2015Q2,0.28
31,2015Q3,0.71
32,2015Q4,0.54
33,2016Q1,0.35
34,2016Q2,1.77
35,2016Q3,1.0
36,2016Q4,0.88
37,2017Q1,1.14
38,2017Q2,1.49
39,2017Q3,1.4
40,2017Q4,0.79
41,2018Q1,0.66
42,2018Q2,1.23
43,2018Q3,0.69
44,2018Q4,2.03
45,2019Q1,0.78
46,2019Q2,0.65
47,2019Q3,1.2
48,2019Q4,0.67
49,2020Q1,0.45
50,2020Q2,1.2
51,2020Q3,1.09
52,2020Q4,0.47
53,2021Q1,0.49
54,2021Q2,0.78
55,2021Q3,0.11
56,2021Q4,0.65
57,2022Q1,0.66
58,2022Q2,0.34
