,timestamp,delta_volume,date,note
0,1358701200,360000,2013-01-21,"Niêm yết cổ phiếu bổ sung - 360,000 CP"
1,1358701200,360000,2013-01-21,"Giao dịch bổ sung - 360,000 CP"
2,1375722000,13893640,2013-08-06,"Niêm yết cổ phiếu bổ sung - 13,893,640 CP"
3,1375722000,13893640,2013-08-06,"Giao dịch bổ sung - 13,893,640 CP"
4,1409763600,197790,2014-09-04,"Niêm yết cổ phiếu bổ sung - 197,790 CP"
5,1419786000,30801240,2014-12-29,"Niêm yết cổ phiếu bổ sung - 30,801,240 CP"
6,1420736400,30801240,2015-01-09,"Giao dịch bổ sung - 30,801,240 CP"
7,1438016400,39558,2015-07-28,"Giao dịch bổ sung - 39,558 CP"
8,1469638800,39558,2016-07-28,"Giao dịch bổ sung - 39,558 CP"
9,1501174800,39558,2017-07-28,"Giao dịch bổ sung - 39,558 CP"
10,1532710800,39558,2018-07-28,"Giao dịch bổ sung - 39,558 CP"
11,1564246800,39558,2019-07-28,"Giao dịch bổ sung - 39,558 CP"
12,1581440400,90973013,2020-02-12,"Niêm yết cổ phiếu bổ sung - 90,973,013 CP"
13,1581958800,90973013,2020-02-18,"Giao dịch bổ sung - 90,973,013 CP"
