,quarter,roa
0,2011Q2,0.0
1,2012Q1,1.19
2,2012Q2,5.55
3,2012Q3,6.16
4,2012Q4,9.46
5,2013Q1,-0.72
6,2013Q2,7.59
7,2013Q3,9.67
8,2013Q4,10.48
9,2014Q1,5.42
10,2014Q2,6.01
11,2014Q3,8.26
12,2014Q4,7.64
13,2015Q1,5.15
14,2015Q2,4.17
15,2015Q3,11.09
16,2015Q4,7.15
17,2016Q1,3.08
18,2016Q2,5.28
19,2016Q3,6.89
20,2016Q4,13.0
21,2017Q1,11.65
22,2017Q2,14.07
23,2017Q3,9.68
24,2017Q4,10.0
25,2018Q1,12.27
26,2018Q2,9.17
27,2018Q3,10.71
28,2018Q4,10.82
29,2019Q1,13.98
30,2019Q2,10.11
31,2019Q3,6.23
32,2019Q4,10.78
33,2020Q1,9.33
34,2020Q2,8.76
35,2020Q3,11.25
36,2020Q4,14.85
37,2021Q1,9.87
38,2021Q2,9.13
39,2021Q3,7.52
40,2021Q4,15.73
41,2022Q1,11.89
42,2022Q2,11.58
