,quarter,roa
0,2005Q3,4.13
1,2006Q4,7.12
2,2007Q1,4.07
3,2007Q2,5.26
4,2007Q3,4.73
5,2007Q4,1.99
6,2008Q1,2.8
7,2008Q2,2.75
8,2008Q3,2.61
9,2008Q4,2.62
10,2009Q1,2.75
11,2009Q2,2.85
12,2009Q3,2.28
13,2009Q4,2.72
14,2010Q1,2.68
15,2010Q2,2.89
16,2010Q3,4.08
17,2010Q4,1.93
18,2011Q1,2.69
19,2011Q2,2.48
20,2011Q3,2.81
21,2011Q4,1.46
22,2012Q1,2.68
23,2012Q2,2.69
24,2012Q3,2.77
25,2012Q4,1.45
26,2013Q1,2.43
27,2013Q2,2.34
28,2013Q3,2.29
29,2013Q4,-0.02
30,2014Q1,2.53
31,2014Q2,2.5
32,2014Q3,2.38
33,2014Q4,2.26
34,2015Q1,2.46
35,2015Q2,2.53
36,2015Q3,1.63
37,2015Q4,2.0
38,2016Q1,1.99
39,2016Q2,1.86
40,2016Q3,2.22
41,2016Q4,3.39
42,2017Q1,1.93
43,2017Q2,2.16
44,2017Q3,1.81
45,2017Q4,1.68
46,2018Q1,1.92
47,2018Q2,1.87
48,2018Q3,2.11
49,2018Q4,2.28
50,2019Q1,2.1
51,2019Q2,1.84
52,2019Q3,2.27
53,2019Q4,2.84
54,2020Q1,2.24
55,2020Q2,2.52
56,2020Q3,2.54
57,2020Q4,3.38
58,2021Q1,1.96
59,2021Q2,2.24
60,2021Q3,1.43
61,2021Q4,2.99
62,2022Q1,2.36
63,2022Q2,2.19
