,quarter,roa
0,2009Q1,0.41
1,2009Q2,0.3
2,2009Q3,0.84
3,2010Q1,0.82
4,2010Q2,1.84
5,2010Q3,0.36
6,2010Q4,0.95
7,2011Q1,1.02
8,2011Q2,0.67
9,2011Q3,0.53
10,2011Q4,1.04
11,2012Q1,0.18
12,2012Q2,0.34
13,2012Q3,0.24
14,2012Q4,0.65
15,2013Q1,0.13
16,2013Q2,-0.02
17,2013Q3,0.04
18,2013Q4,0.04
19,2014Q1,0.06
20,2014Q2,0.19
21,2014Q3,0.4
22,2014Q4,0.66
23,2015Q1,0.6
24,2015Q2,0.3
25,2015Q3,0.13
26,2015Q4,1.28
27,2016Q1,0.27
28,2016Q2,0.16
29,2016Q3,0.08
30,2016Q4,0.53
31,2017Q1,0.06
32,2017Q2,0.01
33,2017Q3,0.01
34,2017Q4,0.22
35,2018Q1,0.1
36,2018Q2,0.19
37,2018Q3,0.05
38,2018Q4,0.53
39,2019Q1,0.06
40,2019Q2,0.08
41,2019Q3,0.02
42,2019Q4,0.55
43,2020Q1,0.0
44,2020Q2,0.22
45,2020Q3,0.03
46,2020Q4,0.04
47,2021Q1,0.04
48,2021Q2,0.18
49,2021Q3,0.06
50,2021Q4,0.69
51,2022Q1,0.15
52,2022Q2,0.01
