,quarter,roa
0,2007Q2,1.46
1,2007Q3,1.35
2,2008Q1,2.68
3,2008Q2,0.85
4,2008Q3,1.56
5,2008Q4,4.49
6,2009Q1,2.41
7,2009Q2,0.0
8,2009Q3,7.62
9,2009Q4,5.83
10,2010Q1,2.71
11,2010Q2,0.86
12,2010Q3,1.76
13,2010Q4,4.3
14,2011Q1,2.18
15,2011Q2,0.61
16,2011Q3,1.25
17,2011Q4,3.44
18,2012Q1,1.92
19,2012Q2,0.63
20,2012Q3,1.37
21,2012Q4,3.68
22,2013Q1,1.95
23,2013Q2,0.61
24,2013Q3,1.4
25,2013Q4,3.81
26,2014Q1,2.05
27,2014Q2,0.62
28,2014Q3,1.42
29,2014Q4,4.15
30,2015Q1,1.95
31,2015Q2,0.6
32,2015Q3,1.38
33,2015Q4,3.69
34,2016Q1,1.87
35,2016Q2,0.53
36,2016Q3,1.06
37,2016Q4,4.0
38,2017Q1,1.91
39,2017Q2,0.53
40,2017Q3,1.08
41,2017Q4,3.53
42,2018Q1,1.36
43,2018Q2,-1.3
44,2018Q3,0.85
45,2018Q4,4.71
46,2019Q1,0.51
47,2019Q2,-1.78
48,2019Q3,0.64
49,2019Q4,3.21
50,2020Q1,-0.84
51,2020Q2,0.89
52,2020Q3,0.52
53,2020Q4,2.45
54,2021Q1,-0.81
55,2021Q2,0.86
56,2021Q3,0.18
57,2021Q4,4.37
58,2022Q1,1.17
59,2022Q2,0.01
