,quarter,roa
0,2007Q4,3.6
1,2008Q1,1.65
2,2008Q2,2.44
3,2008Q3,3.07
4,2008Q4,0.61
5,2009Q1,0.98
6,2009Q2,0.22
7,2009Q3,0.17
8,2009Q4,0.97
9,2010Q1,0.59
10,2010Q2,0.22
11,2010Q3,1.51
12,2010Q4,0.26
13,2011Q1,0.18
14,2011Q2,0.53
15,2011Q3,-0.54
16,2011Q4,-0.01
17,2012Q1,-1.91
18,2012Q2,-0.82
19,2012Q3,0.09
20,2012Q4,-1.24
21,2013Q1,-0.43
22,2013Q2,0.22
23,2013Q3,0.42
24,2013Q4,1.33
25,2014Q1,1.5
26,2014Q2,1.21
27,2014Q3,5.34
28,2014Q4,3.98
29,2015Q1,1.83
30,2015Q2,2.06
31,2015Q3,2.0
32,2015Q4,-0.39
33,2016Q1,1.76
34,2016Q2,1.94
35,2016Q3,1.38
36,2016Q4,0.4
37,2017Q1,0.02
38,2017Q2,0.6
39,2017Q3,-0.86
40,2017Q4,0.32
41,2018Q1,-0.55
42,2018Q2,0.83
43,2018Q3,0.11
44,2018Q4,0.37
45,2019Q1,-1.81
46,2019Q2,-2.06
47,2019Q3,-15.03
48,2019Q4,0.01
49,2020Q1,0.58
50,2020Q2,-0.59
51,2020Q3,0.3
52,2020Q4,1.7
53,2021Q1,1.37
54,2021Q2,2.67
55,2021Q3,6.59
56,2021Q4,2.83
57,2022Q1,2.95
58,2022Q2,5.57
