,quarter,roa
0,2010Q3,10.81
1,2010Q4,1.82
2,2011Q1,-1.24
3,2011Q2,12.9
4,2011Q3,5.48
5,2011Q4,1.11
6,2012Q1,1.14
7,2012Q2,7.36
8,2012Q3,5.43
9,2012Q4,-0.83
10,2013Q1,-1.32
11,2013Q2,8.01
12,2013Q3,5.03
13,2013Q4,0.66
14,2014Q1,-2.08
15,2014Q2,9.18
16,2014Q3,10.84
17,2014Q4,-0.83
18,2015Q1,-0.02
19,2015Q2,11.02
20,2015Q3,7.1
21,2015Q4,-0.61
22,2016Q1,-1.26
23,2016Q2,6.76
24,2016Q3,11.75
25,2016Q4,-15.23
26,2017Q1,0.04
27,2017Q2,8.91
28,2017Q3,10.51
29,2017Q4,-0.34
30,2018Q1,1.28
31,2018Q2,10.96
32,2018Q3,6.6
33,2018Q4,-1.09
34,2019Q1,1.22
35,2019Q2,5.62
36,2019Q3,7.19
37,2019Q4,-5.34
38,2020Q1,0.29
39,2020Q2,5.28
40,2020Q3,5.83
41,2020Q4,-9.23
42,2021Q1,0.3
43,2021Q2,0.14
44,2021Q3,-1.5
45,2021Q4,0.67
46,2022Q1,0.34
47,2022Q2,3.47
