,date,quarter,price,shares_est,market_cap
0,2011-03-31,2011Q1,14.5,24999736.95747479,362496185883
1,2011-06-30,2011Q2,11.0,24999618.247757204,274995800725
2,2011-09-30,2011Q3,9.7,25000283.60748724,242502750993
3,2011-12-30,2011Q4,10.3,24999060.41529644,257490322278
4,2012-03-30,2012Q1,7.3,24999069.50776961,182493207407
5,2012-06-29,2012Q2,5.8,24998980.34853541,144994086022
6,2012-09-28,2012Q3,4.0,25000918.10503121,100003672420
7,2012-12-28,2012Q4,3.9,25000365.296803653,97501424658
8,2013-03-29,2013Q1,3.7,24999179.65545529,92496964725
9,2013-06-28,2013Q2,3.6,24999272.59501728,89997381342
10,2013-09-30,2013Q3,3.4,24999363.86768448,84997837150
11,2013-12-31,2013Q4,4.3,25000272.28172082,107501170811
12,2014-03-31,2014Q1,7.7,24998912.25525743,192491624365
13,2014-06-30,2014Q2,5.3,24999006.951340616,132494736842
14,2014-09-30,2014Q3,5.7,25000360.555255093,142502055165
15,2014-12-31,2014Q4,5.3,25000180.21265093,132500955127
16,2015-03-31,2015Q1,3.9,25000269.929818247,97501052726
17,2015-06-30,2015Q2,4.0,25000808.407437347,100003233630
18,2015-09-30,2015Q3,3.0,24999910.32194422,74999730966
19,2015-12-31,2015Q4,3.0,26250493.096646942,78751479290
20,2016-03-31,2016Q1,4.2,26250070.297122505,110250295248
21,2016-06-30,2016Q2,3.9,35499857.373775795,138449443758
22,2016-09-30,2016Q3,2.85,35500283.5002835,101175807976
23,2016-12-30,2016Q4,2.81,35498252.5739114,99750089733
24,2017-03-31,2017Q1,2.84,35498491.70437406,100815716440
25,2017-06-30,2017Q2,6.99,35499953.02959136,248144671677
26,2017-09-29,2017Q3,4.52,35501265.82278481,160465721519
27,2017-12-29,2017Q4,4.01,35498433.46848507,142348718209
28,2018-03-30,2018Q1,4.2,47500652.13340786,199502738960
29,2018-06-29,2018Q2,3.67,47501415.13740528,174330193554
30,2018-09-28,2018Q3,3.47,47498465.1498736,164819674070
31,2018-12-28,2018Q4,2.99,47499158.62191126,142022484280
32,2019-03-29,2019Q1,3.25,47497862.68865045,154368053738
33,2019-06-28,2019Q2,6.04,47499872.56817602,286899230312
34,2019-09-30,2019Q3,10.0,47500986.87033382,475009868703
35,2019-12-31,2019Q4,8.1,47498903.79724634,384741120758
36,2020-03-31,2020Q1,3.93,47500509.33786078,186677001698
37,2020-06-30,2020Q2,6.72,47500333.88981636,319202243740
38,2020-09-30,2020Q3,8.37,47500862.706433326,397582220853
39,2020-12-31,2020Q4,9.7,47498156.527568296,460732118317
40,2021-03-31,2021Q1,14.2,47500607.238280304,674508622784
41,2021-06-30,2021Q2,13.2,47500389.40809969,627005140187
42,2021-09-30,2021Q3,14.0,47498306.128734216,664976285802
43,2021-12-31,2021Q4,17.4,47498952.45769541,826481772764
44,2022-03-31,2022Q1,15.75,47500522.046421975,748133222231
45,2022-06-30,2022Q2,10.05,47501046.91740985,477385521520
