,quarter,roa
0,2010Q1,0.0
1,2010Q2,0.0
2,2010Q3,0.0
3,2010Q4,2.88
4,2011Q1,0.35
5,2011Q2,0.44
6,2011Q3,0.58
7,2011Q4,0.34
8,2012Q1,0.53
9,2012Q2,0.21
10,2012Q3,0.53
11,2012Q4,0.3
12,2013Q1,0.15
13,2013Q2,0.14
14,2013Q3,0.03
15,2013Q4,0.08
16,2014Q1,0.07
17,2014Q2,0.23
18,2014Q3,0.09
19,2014Q4,0.02
20,2015Q1,0.09
21,2015Q2,0.09
22,2015Q3,0.09
23,2015Q4,0.14
24,2016Q1,0.15
25,2016Q2,0.16
26,2016Q3,0.46
27,2016Q4,0.05
28,2017Q1,0.15
29,2017Q2,0.27
30,2017Q3,0.14
31,2017Q4,1.3
32,2018Q1,0.84
33,2018Q2,1.29
34,2018Q3,1.03
35,2018Q4,1.49
36,2019Q1,1.1
37,2019Q2,1.06
38,2019Q3,1.42
39,2019Q4,0.59
40,2020Q1,1.99
41,2020Q2,0.97
42,2020Q3,0.9
43,2020Q4,2.64
44,2021Q1,1.89
45,2021Q2,2.11
46,2021Q3,0.6
47,2021Q4,1.81
48,2022Q1,0.17
49,2022Q2,1.97
