Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,TNG,TNG,TNG,TNG,TNG,TNG,TNG,TNG,TNG,TNG,TNG,TNG
date,,,,,,,,,,,,
2007-11-22,0.0,0.0,67.0,68.0,74.5,67.0,29400,28400,5.18,2087240000,28000000,57800
2007-11-23,-7.1,-10.0,71.0,66.0,66.0,63.9,800,0,4.94,51960000,0,800
2007-11-26,-6.5,-10.0,65.0,58.5,58.5,58.5,1500,0,4.52,87750000,0,1500
2007-11-27,-4.5,-7.69,58.5,52.7,57.5,54.0,69000,0,4.18,3695880000,0,69000
2007-11-28,-1.6,-2.99,53.6,52.1,53.0,52.0,28100,7000,4.02,1446220000,385000000,35100
2007-11-29,-0.1,-0.19,51.5,52.0,54.0,51.4,45700,0,3.97,2376550000,0,45700
2007-11-30,-3.0,-5.77,52.0,52.0,52.0,49.0,46900,0,3.79,2352650000,0,46900
2007-12-03,5.0,9.96,50.2,51.0,55.2,55.2,229300,0,4.27,12372720000,0,229300
2007-12-04,5.4,10.0,54.0,59.4,59.4,59.4,227000,0,4.59,13464060000,0,227000
2007-12-05,4.7,7.93,59.3,65.2,65.2,64.0,192600,0,4.95,11740010000,0,192600
2007-12-06,3.5,5.74,61.0,62.0,65.0,64.5,82600,0,4.99,5234130000,0,82600
2007-12-07,-1.4,-2.21,63.4,63.9,65.0,62.0,158500,0,4.79,9786260000,0,158500
2007-12-10,-3.2,-5.19,61.7,63.0,63.0,58.5,81600,73600,4.52,4787020000,4092000000,155200
2007-12-11,-2.6,-4.43,58.7,58.1,58.1,56.1,50200,0,4.34,2810870000,0,50200
2007-12-12,0.0,0.0,56.0,57.0,60.0,56.0,69200,0,4.33,4041840000,0,69200
2007-12-13,-1.2,-2.05,58.4,59.1,59.1,57.2,19400,0,4.42,1110530000,0,19400
2007-12-14,-0.2,-0.35,57.2,57.1,57.9,57.0,22600,0,4.41,1287070000,0,22600
2007-12-17,-3.8,-6.67,57.0,57.0,57.0,53.2,31900,0,4.11,1721920000,0,31900
2007-12-18,1.0,1.85,54.0,53.5,55.9,55.0,42800,0,4.25,2323930000,0,42800
2007-12-19,3.6,6.63,54.3,56.0,58.9,57.9,42900,128200,4.48,2473190000,6410000000,171100
2007-12-20,-2.3,-3.99,57.7,57.0,57.5,55.4,26200,0,4.28,1446290000,0,26200
2007-12-21,0.6,1.09,55.2,56.0,57.5,55.8,30200,0,4.31,1705910000,0,30200
2007-12-24,-1.0,-1.77,56.5,56.0,56.5,55.5,26900,0,4.29,1498770000,0,26900
2007-12-25,-0.6,-1.08,55.7,55.0,55.4,55.1,15300,27700,4.26,841400000,1510000000,43000
2007-12-26,0.0,0.0,55.0,54.0,56.0,55.0,22000,0,4.25,1221730000,0,22000
2007-12-27,0.0,0.0,55.5,56.4,56.4,55.5,10800,0,4.29,602180000,0,10800
2007-12-28,-0.8,-1.43,55.8,55.5,55.8,55.0,22200,0,4.25,1226730000,0,22200
2008-01-02,-2.3,-4.16,55.3,55.3,55.3,53.0,18900,0,4.1,1013700000,0,18900
2008-01-03,-1.1,-2.05,53.6,58.9,58.9,52.5,13900,0,4.06,732760000,0,13900
2008-01-04,-1.7,-3.23,52.7,51.0,52.1,51.0,13500,0,3.94,688930000,0,13500
2008-01-07,-2.0,-3.92,51.0,49.5,49.5,49.0,25800,0,3.79,1264260000,0,25800
2008-01-08,-3.0,-6.12,49.0,46.0,50.0,46.0,57800,0,3.56,2741440000,0,57800
2008-01-09,-2.4,-5.06,47.4,47.0,47.0,45.0,58600,0,3.48,2670790000,0,58600
2008-01-10,-3.3,-7.24,45.6,45.6,45.6,42.3,50900,0,3.27,2108590000,0,50900
2008-01-11,0.6,1.45,41.4,44.0,44.9,42.0,39600,0,3.25,1684290000,0,39600
2008-01-14,-4.0,-9.41,42.5,40.6,40.6,38.5,42300,0,2.98,1652100000,0,42300
2008-01-15,-3.7,-9.46,39.1,37.5,37.5,35.4,63500,0,2.74,2242290000,0,63500
2008-01-16,3.5,9.92,35.3,36.5,38.8,38.8,24100,0,3.0,932230000,0,24100
2008-01-17,2.3,5.94,38.7,42.5,42.5,41.0,90500,0,3.17,3575790000,0,90500
2008-01-18,2.0,5.06,39.5,40.0,42.5,41.5,49600,0,3.21,2020340000,0,49600
2008-01-21,0.8,1.97,40.7,40.5,43.0,41.5,29500,6800,3.21,1212520000,250000000,36300
2008-01-22,-0.7,-1.7,41.1,39.1,40.9,40.4,39400,0,3.12,1565160000,0,39400
2008-01-23,-0.7,-1.76,39.7,39.5,40.0,39.0,39200,0,3.02,1509510000,0,39200
2008-01-24,-0.5,-1.3,38.5,39.9,40.1,38.0,27800,0,2.94,1075870000,0,27800
2008-01-25,0.0,0.0,38.7,38.0,39.2,38.7,26100,0,2.99,1008460000,0,26100
2008-01-28,-1.1,-2.85,38.6,39.0,39.0,37.5,6300,0,2.9,238940000,0,6300
2008-01-29,1.2,3.17,37.9,38.9,39.1,39.1,42400,0,3.02,1639900000,0,42400
2008-01-30,3.8,9.82,38.7,40.0,42.5,42.5,59900,0,3.29,2544740000,0,59900
2008-01-31,0.5,1.18,42.5,44.0,45.0,43.0,68800,0,3.32,2932420000,0,68800
2008-02-01,2.2,5.16,42.6,44.0,45.0,44.8,41900,0,3.46,1845770000,0,41900
2008-02-12,-1.3,-2.95,44.1,42.0,43.0,42.8,36500,0,3.31,1533310000,0,36500
2008-02-13,-1.3,-3.1,42.0,43.0,43.0,40.7,20100,0,3.15,817410000,0,20100
