,date,quarter,price,shares_est,market_cap
0,2010-06-30,2010Q2,34.6,8500044.220394446,294101530026
1,2010-09-30,2010Q3,30.4,8499634.76990504,258388897005
2,2010-12-31,2010Q4,22.8,8500122.619144935,193802795717
3,2011-03-31,2011Q1,18.1,8499829.147445755,153846907569
4,2011-06-30,2011Q2,11.5,8499610.08578113,97745515986
5,2011-09-30,2011Q3,11.6,8500216.468958352,98602511040
6,2011-12-30,2011Q4,5.1,8500285.039498331,43351453701
7,2012-03-30,2012Q1,5.6,8499835.010724302,47599076060
8,2012-06-29,2012Q2,4.0,8499917.505362151,33999670021
9,2012-09-28,2012Q3,2.4,8499752.066115702,20399404959
10,2012-12-28,2012Q4,2.5,8500083.458521115,21250208646
11,2013-03-29,2013Q1,2.2,8500125.47051443,18700276035
12,2013-06-28,2013Q2,1.7,8500041.725778187,14450070934
13,2013-09-30,2013Q3,1.6,8500083.766124979,13600134026
14,2013-12-31,2013Q4,3.0,8499610.981438257,25498832944
15,2014-03-31,2014Q1,4.0,8500206.696982224,34000826788
16,2014-06-30,2014Q2,3.1,8500309.214594929,26350958565
17,2014-09-30,2014Q3,3.5,8500361.757105943,29751266150
18,2014-12-31,2014Q4,4.3,8499805.258033106,36549162610
19,2015-03-31,2015Q1,5.3,8499819.233550252,45049041938
20,2015-06-30,2015Q2,11.6,8500360.230547551,98604178674
21,2015-09-30,2015Q3,13.9,8499865.410497982,118148129206
22,2015-12-31,2015Q4,25.0,8499872.676343264,212496816909
23,2016-03-31,2016Q1,23.7,25498822.42110221,604322091380
24,2016-06-30,2016Q2,28.0,25499250.51527075,713979014428
25,2016-09-30,2016Q3,3.93,25501211.55638397,100219761417
26,2016-12-30,2016Q4,2.25,25500516.28649207,57376161645
27,2017-03-31,2017Q1,2.47,25500886.442101333,62987189512
28,2017-06-30,2017Q2,4.0,25501022.30483272,102004089219
29,2017-09-29,2017Q3,4.3,25499581.90095698,109648202174
30,2017-12-29,2017Q4,2.66,25499722.32506479,67829261385
31,2018-03-30,2018Q1,2.54,25498884.343622163,64767166233
32,2018-06-29,2018Q2,1.86,25499112.06654828,47428348444
33,2018-09-28,2018Q3,2.43,25499044.15111516,61962677287
34,2018-12-28,2018Q4,2.51,25499315.00593661,64003280665
35,2019-03-29,2019Q1,2.3,25500736.64825046,58651694291
36,2019-06-28,2019Q2,2.02,25500448.913629018,51510906806
37,2019-09-30,2019Q3,1.83,25500000.0,46665000000
38,2019-12-31,2019Q4,1.6,25500755.287009064,40801208459
39,2020-03-31,2020Q1,1.31,25501132.289111152,33406483299
40,2020-06-30,2020Q2,1.56,25500663.129973475,39781034483
41,2020-09-30,2020Q3,1.5,25499810.03039513,38249715046
42,2020-12-31,2020Q4,1.84,25500380.589914367,46920700285
43,2021-03-31,2021Q1,6.12,25500277.829227637,156061700315
44,2021-06-30,2021Q2,9.12,25499228.46509939,232552963602
45,2021-09-30,2021Q3,9.46,25499047.124047123,241220985793
46,2021-12-31,2021Q4,19.0,51002030.26947213,969038575120
47,2022-03-31,2022Q1,16.7,51001961.8334225,851732762618
48,2022-06-30,2022Q2,7.03,50998052.580331065,358516309640
