,quarter,roa
0,2009Q4,2.15
1,2010Q1,1.3
2,2010Q2,4.62
3,2010Q3,7.11
4,2010Q4,-0.59
5,2011Q1,-3.37
6,2011Q2,-0.94
7,2011Q3,0.05
8,2011Q4,3.81
9,2012Q1,-0.81
10,2012Q2,0.0
11,2012Q3,-0.11
12,2012Q4,-0.56
13,2013Q1,-0.14
14,2013Q2,0.16
15,2013Q3,-0.26
16,2013Q4,-17.86
17,2014Q1,-0.15
18,2014Q2,0.17
19,2014Q3,-0.21
20,2014Q4,3.45
21,2015Q1,0.55
22,2015Q2,0.17
23,2015Q3,0.16
24,2015Q4,2.66
25,2016Q1,0.19
26,2016Q2,0.42
27,2016Q3,0.36
28,2016Q4,-0.53
29,2017Q1,0.42
30,2017Q2,0.29
31,2017Q3,0.02
32,2017Q4,0.25
33,2018Q1,-0.27
34,2018Q2,-0.37
35,2018Q3,1.08
36,2018Q4,-0.43
37,2019Q1,0.11
38,2019Q2,0.31
39,2019Q3,0.1
40,2019Q4,0.13
41,2020Q1,-0.13
42,2020Q2,-0.35
43,2020Q3,-0.22
44,2020Q4,-0.13
45,2021Q1,1.93
46,2021Q2,1.51
47,2021Q3,3.99
48,2021Q4,0.73
49,2022Q1,3.27
50,2022Q2,0.73
