,date,quarter,price,shares_est,market_cap
0,2013-06-28,2013Q2,23.0,95512010.11378002,2196776232617
1,2013-09-30,2013Q3,20.8,95510406.18955512,1986616448743
2,2013-12-31,2013Q4,17.2,95516918.96705252,1642891006233
3,2014-03-31,2014Q1,20.9,121014139.2718275,2529195510781
4,2014-06-30,2014Q2,17.4,121009418.36221153,2105563879502
5,2014-09-30,2014Q3,18.0,121014678.37098864,2178264210678
6,2014-12-31,2014Q4,17.6,133969858.6474501,2357869512195
7,2015-03-31,2015Q1,17.9,133971843.46877556,2398095998091
8,2015-06-30,2015Q2,19.0,134468057.45109507,2554893091571
9,2015-09-30,2015Q3,20.4,141575866.95887586,2888147685961
10,2015-12-31,2015Q4,22.8,141573662.40737498,3227879502888
11,2016-03-31,2016Q1,22.7,141571361.2256924,3213669899823
12,2016-06-30,2016Q2,22.5,141569475.96451414,3185313209202
13,2016-09-30,2016Q3,22.3,142112121.8212886,3169100316615
14,2016-12-30,2016Q4,22.2,142114783.70811886,3154948198320
15,2017-03-31,2017Q1,26.5,142112293.8661548,3765975787453
16,2017-06-30,2017Q2,28.5,142114490.5152271,4050262979684
17,2017-09-29,2017Q3,27.05,157228324.83326796,4253026186740
18,2017-12-29,2017Q4,30.1,157223920.93926853,4732440020272
19,2018-03-30,2018Q1,36.9,157224997.8464984,5801602420536
20,2018-06-29,2018Q2,28.0,209896917.7581925,5877113697229
21,2018-09-28,2018Q3,32.6,211572397.28759477,6897260151576
22,2018-12-28,2018Q4,25.8,239132289.0257153,6169613056863
23,2019-03-29,2019Q1,27.5,239132001.16081423,6576130031922
24,2019-06-28,2019Q2,29.1,239137411.423205,6958898672415
25,2019-09-30,2019Q3,27.8,249702815.0714595,6941738258987
26,2019-12-31,2019Q4,27.5,249705723.60736296,6866907399202
27,2020-03-31,2020Q1,20.0,249707237.88406715,4994144757681
28,2020-06-30,2020Q2,24.5,259706720.89220577,6362814661859
29,2020-09-30,2020Q3,25.75,249704232.69809428,6429883991976
30,2020-12-31,2020Q4,29.5,275265749.16031784,8120339600229
31,2021-03-31,2021Q1,35.0,275273656.71432185,9634577985001
32,2021-06-30,2021Q2,39.0,285269691.7808219,11125517979452
33,2021-09-30,2021Q3,41.95,345269156.2491706,14484041104653
34,2021-12-31,2021Q4,64.2,382938174.2387967,24584630786131
35,2022-03-31,2022Q1,56.4,382941878.014856,21597921920038
36,2022-06-30,2022Q2,35.8,382943090.1622141,13709362627807
