quarter,quarter,change_perc_mean,change_perc_stdv
2009Q2,2009Q2,-1.4109090909090911,8.030082757413467
2009Q3,2009Q3,0.1590769230769231,3.815864795117272
2009Q4,2009Q4,0.3777272727272725,4.81414703538661
2010Q1,2010Q1,-0.4743103448275864,2.9409182908106173
2010Q2,2010Q2,0.5016129032258062,3.478584219990725
2010Q3,2010Q3,2.29140625,4.899111635436394
2010Q4,2010Q4,-1.8812121212121207,4.265668859141649
2011Q1,2011Q1,-1.4754385964912284,3.6116345083708485
2011Q2,2011Q2,-0.9729508196721312,4.388848119291398
2011Q3,2011Q3,0.213846153846154,3.7125962497235734
2011Q4,2011Q4,-0.32230769230769235,3.208905464304948
2012Q1,2012Q1,1.5462711864406782,3.8227769732563415
2012Q2,2012Q2,0.18870967741935482,3.9978586415242012
2012Q3,2012Q3,-0.25421875,2.414443841239634
2012Q4,2012Q4,0.4156923076923078,2.4325866950318864
2013Q1,2013Q1,0.14137931034482756,2.822092323378116
2013Q2,2013Q2,0.444,2.488131284344858
2013Q3,2013Q3,-0.08517857142857135,3.1312123653025163
2013Q4,2013Q4,0.8781666666666669,2.882255173818871
2014Q1,2014Q1,0.43035714285714294,4.964734896991238
2014Q2,2014Q2,0.07983606557377042,4.600818945870137
2014Q3,2014Q3,0.2432812499999999,5.749704769422155
2014Q4,2014Q4,0.2660606060606061,5.158190761762493
2015Q1,2015Q1,-0.06857142857142862,3.900057075839429
2015Q2,2015Q2,-0.2839344262295082,2.37923746796358
2015Q3,2015Q3,0.054769230769230764,3.892004668103374
2015Q4,2015Q4,-0.19893939393939392,1.4014148112509277
2016Q1,2016Q1,1.2057627118644065,3.899613687051679
2016Q2,2016Q2,0.275,1.4738426968581035
2016Q3,2016Q3,-0.020307692307692308,0.16372584965775516
2016Q4,2016Q4,-0.23169230769230773,2.1979831445773534
2017Q1,2017Q1,0.3440677966101695,2.2613202724591477
2017Q2,2017Q2,-0.11516129032258064,0.9067809067813603
2017Q3,2017Q3,0.15625,1.2500000000000002
2017Q4,2017Q4,0.05384615384615385,0.43412157106222954
2018Q1,2018Q1,-0.06966101694915255,2.2338940533807743
2018Q2,2018Q2,0.10903225806451612,2.132446228390096
2018Q3,2018Q3,-0.5171875000000001,4.282163623405701
2018Q4,2018Q4,1.178153846153846,3.171682268680383
2019Q1,2019Q1,-0.35362068965517246,4.603846865270681
2019Q2,2019Q2,0.10557377049180328,1.2873545543609495
2019Q3,2019Q3,0.42523076923076925,1.836991517818866
2019Q4,2019Q4,0.0,0.0
2020Q1,2020Q1,0.15322033898305085,1.1769077552666476
2020Q2,2020Q2,-0.15741935483870959,3.2153030275486496
2020Q3,2020Q3,-0.08707692307692308,0.7020365977749199
2020Q4,2020Q4,0.23515151515151517,1.5148894272157216
2021Q1,2021Q1,-0.0456896551724138,1.3471309501058952
2021Q2,2021Q2,1.593548387096774,3.9875778821827126
2021Q3,2021Q3,0.35190476190476194,1.4139647496893464
2021Q4,2021Q4,-1.3816666666666664,3.7500418801080215
2022Q1,2022Q1,0.8756896551724134,5.491816275810719
2022Q2,2022Q2,0.0,0.0
2022Q3,2022Q3,0.15140625,2.1484648392921395
