,quarter,roa
0,2009Q2,1.46
1,2009Q3,1.43
2,2009Q4,1.23
3,2010Q1,2.85
4,2010Q2,2.56
5,2010Q3,0.97
6,2010Q4,1.79
7,2011Q1,1.18
8,2011Q2,1.51
9,2011Q3,1.61
10,2011Q4,1.43
11,2012Q1,2.17
12,2012Q2,1.56
13,2012Q3,0.94
14,2012Q4,0.78
15,2013Q1,0.43
16,2013Q2,0.49
17,2013Q3,0.64
18,2013Q4,0.46
19,2014Q1,1.69
20,2014Q2,0.65
21,2014Q3,0.32
22,2014Q4,1.22
23,2015Q1,-0.38
24,2015Q2,0.81
25,2015Q3,0.03
26,2015Q4,-5.93
27,2016Q1,-11.23
28,2016Q2,-14.98
29,2016Q3,-15.71
30,2016Q4,-8.64
31,2017Q1,0.51
32,2017Q2,5.52
33,2017Q3,6.48
34,2017Q4,5.4
35,2018Q1,3.15
36,2018Q2,2.09
37,2018Q3,2.37
38,2018Q4,3.99
39,2019Q1,4.11
40,2019Q2,3.92
41,2019Q3,3.5
42,2019Q4,3.2
43,2020Q1,3.0
44,2020Q2,1.4
45,2020Q3,1.74
46,2020Q4,0.72
47,2021Q1,1.64
48,2021Q2,5.21
49,2021Q3,0.93
50,2021Q4,2.99
51,2022Q1,1.8
52,2022Q2,0.8
