,date,quarter,price,shares_est,market_cap
0,2009-12-31,2009Q4,24.0,120002615.97488664,2880062783397
1,2010-03-31,2010Q1,20.3,119998491.70437406,2435969381599
2,2010-06-30,2010Q2,15.3,211998489.568583,3243576890399
3,2010-09-30,2010Q3,10.6,212008227.78959045,2247287214570
4,2010-12-31,2010Q4,13.3,212000629.21348315,2819608368539
5,2011-03-31,2011Q1,11.5,211991751.26903552,2437905139594
6,2011-06-30,2011Q2,9.4,212002943.0125747,1992827664318
7,2011-09-30,2011Q3,8.5,212006671.3483146,1802056706461
8,2011-12-30,2011Q4,4.4,212003530.28613895,932815533259
9,2012-03-30,2012Q1,8.9,212008407.2009504,1886874824088
10,2012-06-29,2012Q2,7.1,212000545.95086443,1505203876251
11,2012-09-28,2012Q3,5.2,211992103.7789058,1102358939650
12,2012-12-28,2012Q4,5.5,212001972.2013524,1166010847107
13,2013-03-29,2013Q1,5.2,211994869.8815409,1102373323384
14,2013-06-28,2013Q2,5.1,211995521.67698905,1081177160553
15,2013-09-30,2013Q3,4.5,212009391.89830187,954042263542
16,2013-12-31,2013Q4,4.8,211993332.69835225,1017567996952
17,2014-03-31,2014Q1,8.8,211991088.8331941,1865521581732
18,2014-06-30,2014Q2,7.0,212008483.36318225,1484059383542
19,2014-09-30,2014Q3,7.5,212005761.7833192,1590043213375
20,2014-12-31,2014Q4,6.1,211999438.25484505,1293196573355
21,2015-03-31,2015Q1,5.7,212008787.51051697,1208450088810
22,2015-06-30,2015Q2,6.2,212001320.38102424,1314408186362
23,2015-09-30,2015Q3,4.1,212004716.07314727,869219335900
24,2015-12-31,2015Q4,3.4,211996612.25746843,720788481675
25,2016-03-31,2016Q1,3.2,212009715.0966052,678431088309
26,2016-06-30,2016Q2,2.8,211998766.12450925,593596545149
27,2016-09-30,2016Q3,2.39,211998956.70318204,506677506521
28,2016-12-30,2016Q4,2.49,211195514.8859389,525876832066
29,2017-03-31,2017Q1,3.7,211184391.92516,781382250123
30,2017-06-30,2017Q2,3.86,211184976.6383132,815174009824
31,2017-09-29,2017Q3,5.73,211184301.9772319,1210086050330
32,2017-12-29,2017Q4,6.06,211196050.26929983,1279848064632
33,2018-03-30,2018Q1,5.22,211194918.28700945,1102437473458
34,2018-06-29,2018Q2,3.46,211191085.8226648,730721156946
35,2018-09-28,2018Q3,3.96,211195121.9512195,836332682927
36,2018-12-28,2018Q4,3.42,211203929.5392954,722317439024
37,2019-03-29,2019Q1,4.1,211192017.4958994,865887271733
38,2019-06-28,2019Q2,3.89,211193848.059455,821544068951
39,2019-09-30,2019Q3,4.55,211202137.792359,960969726955
40,2019-12-31,2019Q4,3.59,211198861.80607757,758203913884
41,2020-03-31,2020Q1,2.2,211201116.70680973,464642456755
42,2020-06-30,2020Q2,3.48,211997126.4367816,737750000000
43,2020-09-30,2020Q3,5.11,211199668.5998343,1079230306545
44,2020-12-31,2020Q4,8.6,211204694.26815757,1816360370706
45,2021-03-31,2021Q1,11.75,211192429.6675192,2481511048593
46,2021-06-30,2021Q2,13.8,211206428.7820702,2914648717193
47,2021-09-30,2021Q3,16.2,211193280.3468208,3421331141618
48,2021-12-31,2021Q4,25.5,211196767.81569672,5385517579300
49,2022-03-31,2022Q1,19.85,211198467.4974739,4192289579825
50,2022-06-30,2022Q2,9.41,211193069.73153788,1987326786174
