quarter,trend
2005Q1,0.0
2005Q2,30.131004366812228
2005Q3,100.0
2005Q4,0.0
2006Q1,0.0
2006Q2,13.100436681222707
2006Q3,0.0
2006Q4,0.0
2007Q1,31.87772925764192
2007Q2,0.0
2007Q3,9.170305676855895
2007Q4,0.0
2008Q1,0.0
2008Q2,0.0
2008Q3,13.973799126637555
2008Q4,2.6200873362445414
2009Q1,8.733624454148472
2009Q2,2.183406113537118
2009Q3,0.0
2009Q4,0.0
2010Q1,2.183406113537118
2010Q2,0.0
2010Q3,0.8733624454148472
2010Q4,4.8034934497816595
2011Q1,2.183406113537118
2011Q2,0.8733624454148472
2011Q3,2.183406113537118
2011Q4,0.8733624454148472
2012Q1,1.7467248908296944
2012Q2,2.183406113537118
2012Q3,0.4366812227074236
2012Q4,1.3100436681222707
2013Q1,2.183406113537118
2013Q2,1.3100436681222707
2013Q3,1.3100436681222707
2013Q4,0.8733624454148472
2014Q1,3.056768558951965
2014Q2,3.930131004366812
2014Q3,3.493449781659389
2014Q4,2.6200873362445414
2015Q1,2.183406113537118
2015Q2,1.7467248908296944
2015Q3,2.6200873362445414
2015Q4,1.7467248908296944
2016Q1,1.3100436681222707
2016Q2,1.7467248908296944
2016Q3,1.3100436681222707
2016Q4,0.8733624454148472
2017Q1,1.3100436681222707
2017Q2,2.183406113537118
2017Q3,3.930131004366812
2017Q4,2.183406113537118
2018Q1,3.056768558951965
2018Q2,2.183406113537118
2018Q3,1.7467248908296944
2018Q4,1.7467248908296944
2019Q1,1.7467248908296944
2019Q2,1.3100436681222707
2019Q3,2.183406113537118
2019Q4,1.3100436681222707
2020Q1,1.7467248908296944
2020Q2,2.6200873362445414
2020Q3,2.183406113537118
2020Q4,3.056768558951965
2021Q1,5.240174672489083
2021Q2,6.986899563318778
2021Q3,10.043668122270743
2021Q4,9.170305676855895
2022Q1,5.240174672489083
2022Q2,4.366812227074236
2022Q3,4.366812227074236
