,quarter,roa
0,2009Q4,0.01
1,2010Q1,0.0
2,2010Q2,0.0
3,2010Q3,0.0
4,2010Q4,4.34
5,2011Q1,2.31
6,2011Q2,2.18
7,2011Q3,2.09
8,2011Q4,2.87
9,2012Q1,1.45
10,2012Q2,1.94
11,2012Q3,1.92
12,2012Q4,1.83
13,2013Q1,1.08
14,2013Q2,1.04
15,2013Q3,0.79
16,2013Q4,0.9
17,2014Q1,0.6
18,2014Q2,1.34
19,2014Q3,-0.02
20,2014Q4,13.3
21,2015Q1,0.9
22,2015Q2,1.91
23,2015Q3,1.0
24,2015Q4,0.13
25,2016Q1,0.53
26,2016Q2,0.83
27,2016Q3,1.17
28,2016Q4,0.77
29,2017Q1,0.14
30,2017Q2,0.81
31,2017Q3,0.57
32,2017Q4,0.58
33,2018Q1,-0.05
34,2018Q2,0.6
35,2018Q3,0.4
36,2018Q4,0.12
37,2019Q1,0.54
38,2019Q2,0.52
39,2019Q3,0.31
40,2019Q4,0.61
41,2020Q1,0.21
42,2020Q2,1.47
43,2020Q3,0.61
44,2020Q4,-0.46
45,2021Q1,0.06
46,2021Q2,0.09
47,2021Q3,-0.73
48,2021Q4,1.0
49,2022Q1,0.75
50,2022Q2,1.56
