,timestamp,delta_volume,date,note
0,1617123600,4630000.0,2021-03-31,"Niêm yết cổ phiếu lần đầu - 4,630,000 CP"
1,1617901200,4630000.0,2021-04-09,"Giao dịch lần đầu - 4,630,000 CP"
2,1642525200,463000.0,2022-01-19,"Niêm yết cổ phiếu bổ sung - 463,000 CP"
3,1644426000,459610.0,2022-02-10,"Giao dịch bổ sung - 459,610 CP"
4,1653584400,1222312.0,2022-05-27,"Niêm yết cổ phiếu bổ sung - 1,222,312 CP"
5,1655053200,1222312.0,2022-06-13,"Giao dịch bổ sung - 1,222,312 CP"
6,1658250000,6315312.0,2022-07-20,"Niêm yết cổ phiếu lần đầu - 6,315,312 CP"
7,1660582800,,2022-08-16,Giao dịch trở lại HNX
8,1660582800,,2022-08-16,Hủy niêm yết cổ phiếu
9,1661706000,6315312.0,2022-08-29,"Giao dịch lần đầu - 6,315,312 CP"
10,1668963600,3390.0,2022-11-21,"Giao dịch bổ sung - 3,390 CP"
