,quarter,roa
0,2017Q3,0.0
1,2017Q4,4.43
2,2018Q1,0.0
3,2018Q2,0.0
4,2018Q3,1.08
5,2018Q4,1.0
6,2019Q1,1.13
7,2019Q2,1.07
8,2019Q3,1.12
9,2019Q4,1.06
10,2020Q1,1.02
11,2020Q2,1.24
12,2020Q3,1.25
13,2020Q4,1.38
14,2021Q1,1.41
15,2021Q2,1.88
16,2021Q3,1.42
17,2021Q4,1.81
18,2022Q1,1.2
19,2022Q2,1.39
