,timestamp,delta_volume,date,note
0,1253034000,13200000.0,2009-09-16,"Niêm yết cổ phiếu lần đầu - 13,200,000 CP"
1,1253725200,13200000.0,2009-09-24,"Giao dịch lần đầu - 13,200,000 CP"
2,1266944400,3600000.0,2010-02-24,"Niêm yết cổ phiếu bổ sung - 3,600,000 CP"
3,1267549200,3600000.0,2010-03-03,"Giao dịch bổ sung - 3,600,000 CP"
4,1282669200,2000000.0,2010-08-25,"Niêm yết cổ phiếu bổ sung - 2,000,000 CP"
5,1283706000,2000000.0,2010-09-06,"Giao dịch bổ sung - 2,000,000 CP"
6,1292432400,35800000.0,2010-12-16,"Niêm yết cổ phiếu bổ sung - 35,800,000 CP"
7,1293469200,35800000.0,2010-12-28,"Giao dịch bổ sung - 35,800,000 CP"
8,1311613200,2910000.0,2011-07-26,"Niêm yết cổ phiếu bổ sung - 2,910,000 CP"
9,1312218000,2910000.0,2011-08-02,"Giao dịch bổ sung - 2,910,000 CP"
10,1397149200,,2014-04-11,Đưa cổ phiếu vào diện cảnh báo
11,1492534800,,2017-04-19,Đưa cổ phiếu ra khỏi diện cảnh báo
12,1538413200,,2018-10-02,Đưa cổ phiếu vào diện cảnh báo
13,1542301200,,2018-11-16,Đưa cổ phiếu vào diện kiểm soát
