Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,SJE,SJE,SJE,SJE,SJE,SJE,SJE,SJE,SJE,SJE,SJE,SJE
date,,,,,,,,,,,,
2006-12-14,3.0,7.89,38.0,38.0,41.0,41.0,13900,0,4.13,539200000,0,13900
2006-12-15,2.2,5.67,38.8,42.6,42.6,41.0,33800,0,4.13,1379560000,0,33800
2006-12-18,2.2,5.39,40.8,44.0,44.8,43.0,4000,0,4.34,176180000,0,4000
2006-12-19,-1.0,-2.27,44.0,46.5,48.4,43.0,11900,0,4.34,553230000,0,11900
2006-12-20,-3.5,-7.53,46.5,44.0,44.0,43.0,700,0,4.34,30200000,0,700
2006-12-21,-0.1,-0.23,43.1,42.8,43.0,43.0,900,0,4.34,38600000,0,900
2006-12-22,0.0,0.0,42.9,42.9,42.9,42.9,0,0,4.33,0,0,0
2006-12-25,-3.9,-9.09,42.9,39.0,39.0,39.0,100,0,3.93,3900000,0,100
2006-12-26,-3.9,-10.0,39.0,35.5,35.5,35.1,200,0,3.54,7060000,0,200
2006-12-27,-0.3,-0.85,35.3,35.1,35.1,35.0,1500,0,3.53,52510000,0,1500
2006-12-28,-3.5,-10.0,35.0,34.0,34.0,31.5,600,0,3.18,20150000,0,600
2006-12-29,-1.6,-4.76,33.6,32.1,32.1,32.0,500,0,3.23,16020000,0,500
2007-01-02,0.5,1.56,32.0,32.5,33.0,32.5,6000,0,3.28,195800000,0,6000
2007-01-03,0.4,1.23,32.6,33.0,33.0,33.0,4500,0,3.33,0,0,4500
2007-01-04,2.0,6.06,33.0,33.2,35.0,35.0,4500,0,3.53,150600000,0,4500
2007-01-05,0.0,0.0,33.5,33.5,34.0,33.5,12100,0,3.38,0,0,12100
2007-01-08,0.3,0.9,33.5,33.8,33.8,33.8,1900,0,3.41,0,0,1900
2007-01-09,1.2,3.55,33.8,35.0,37.0,35.0,3000,0,3.53,106500000,0,3000
2007-01-10,2.5,7.04,35.5,38.0,38.0,38.0,300,0,3.83,11200000,0,300
2007-01-11,1.5,4.23,35.5,41.0,41.0,37.0,7300,0,3.73,283360000,0,7300
2007-01-12,-2.8,-7.22,38.8,36.0,36.0,36.0,1300,0,3.63,46800000,0,1300
2007-01-15,0.0,0.0,36.0,36.0,36.0,36.0,3000,0,3.63,108000000,0,3000
2007-01-16,0.5,1.39,36.0,35.9,36.5,36.5,800,0,3.68,29030000,0,800
2007-01-17,-0.5,-1.39,36.0,37.0,37.0,35.5,9300,0,3.58,335770000,0,9300
2007-01-18,-0.4,-1.11,36.1,36.0,36.0,35.7,4200,0,3.6,150700000,0,4200
2007-01-19,0.6,1.67,35.9,35.5,36.5,36.5,7500,0,3.68,273050000,0,7500
2007-01-22,0.8,2.2,36.4,37.0,38.0,37.2,11900,0,3.75,449500000,0,11900
2007-01-23,1.7,4.5,37.8,37.8,39.5,39.5,4000,0,3.98,154900000,0,4000
2007-01-24,0.8,2.07,38.7,40.0,40.5,39.5,10700,0,3.98,426600000,0,10700
2007-01-25,-3.9,-9.77,39.9,40.5,40.5,36.0,9500,0,3.63,362750000,0,9500
2007-01-26,-0.2,-0.52,38.2,40.0,41.5,38.0,17300,0,3.83,687100000,0,17300
2007-01-29,0.3,0.76,39.7,38.5,40.0,40.0,4300,0,4.03,171250000,0,4300
2007-01-30,-0.3,-0.75,39.8,41.0,42.0,39.5,16000,0,3.98,653800000,0,16000
2007-01-31,2.1,5.13,40.9,42.1,43.0,43.0,7100,0,4.34,302990000,0,7100
2007-02-01,3.8,8.9,42.7,43.0,46.9,46.5,16000,0,4.69,725810000,0,16000
2007-02-02,4.5,9.91,45.4,46.8,49.9,49.9,47300,0,5.03,2285490000,0,47300
2007-02-05,4.8,9.94,48.3,53.1,53.1,53.1,29900,0,5.35,1586150000,0,29900
2007-02-06,5.3,10.0,53.0,58.3,58.3,58.3,25900,0,5.88,1509970000,0,25900
2007-02-07,5.8,9.95,58.3,64.1,64.1,64.1,18200,0,6.46,1166620000,0,18200
2007-02-08,3.9,6.08,64.1,70.5,70.5,68.0,35200,0,6.86,2425300000,0,35200
2007-02-09,-6.8,-9.87,68.9,62.1,70.0,62.1,11700,0,6.26,760970000,0,11700
2007-02-12,-6.5,-10.0,65.0,58.5,60.0,58.5,15200,0,5.9,895860000,0,15200
2007-02-13,-0.9,-1.53,58.9,56.0,61.0,58.0,8600,0,5.85,502850000,0,8600
2007-02-14,5.8,9.91,58.5,60.0,64.3,64.3,13200,0,6.48,816540000,0,13200
2007-02-15,6.1,9.85,61.9,68.0,68.0,68.0,10500,0,6.86,714000000,0,10500
2007-02-26,6.8,10.0,68.0,74.8,74.8,74.8,5300,0,7.54,396440000,0,5300
2007-02-27,7.4,9.89,74.8,82.2,82.2,82.2,11000,0,8.29,904200000,0,11000
2007-02-28,4.8,5.84,82.2,90.4,90.4,87.0,32700,0,8.77,2900410000,0,32700
2007-03-01,-0.2,-0.23,88.7,97.5,97.5,88.5,20400,0,8.92,1829320000,0,20400
2007-03-02,-3.7,-4.12,89.7,90.0,90.0,86.0,9100,0,8.67,814800000,0,9100
2007-03-05,-1.5,-1.68,89.5,98.4,98.4,88.0,12300,0,8.87,1154200000,0,12300
2007-03-06,7.2,7.68,93.8,100.0,103.1,101.0,15400,0,10.19,1562890000,0,15400
2007-03-07,10.1,9.95,101.5,111.6,111.6,111.6,39800,0,11.25,4361250000,0,39800
2007-03-08,9.4,8.58,109.6,120.5,120.5,119.0,21900,0,12.0,2590750000,0,21900
2007-03-09,-3.3,-2.79,118.3,120.0,130.1,115.0,6300,0,11.6,758850000,0,6300
2007-03-12,-6.5,-5.39,120.5,132.5,132.5,114.0,13000,0,11.5,1487420000,0,13000
2007-03-13,-11.4,-9.97,114.4,110.0,110.0,103.0,5800,0,10.39,613600000,0,5800
2007-03-14,-10.5,-9.92,105.8,95.3,95.3,95.3,9900,0,9.61,943470000,0,9900
2007-03-15,-5.3,-5.56,95.3,85.8,90.0,90.0,16400,0,9.08,1421500000,0,16400
2007-03-16,8.6,9.92,86.7,95.3,95.3,95.3,3700,0,9.61,352610000,0,3700
2007-03-19,9.5,9.97,95.3,104.8,104.8,104.8,5500,0,10.57,576400000,0,5500
2007-03-20,10.0,9.54,104.8,115.2,115.2,114.8,39100,0,11.58,4500210000,0,39100
2007-03-21,-5.1,-4.43,115.1,115.3,115.3,110.0,8000,0,11.09,881400000,0,8000
2007-03-22,0.3,0.27,110.7,117.0,121.2,111.0,29200,0,11.19,3255010000,0,29200
2007-03-23,-1.5,-1.35,111.5,112.0,115.0,110.0,16700,0,11.09,1848780000,0,16700
2007-03-26,-5.7,-5.15,110.7,113.1,114.0,105.0,11300,0,10.59,1254110000,0,11300
2007-03-27,-10.9,-9.96,109.4,105.0,108.0,98.5,7700,0,10.08,795750000,0,7700
2007-03-28,-3.3,-3.19,103.3,95.0,100.0,100.0,23900,0,10.23,2296300000,0,23900
2007-03-29,9.6,9.99,96.1,105.7,105.7,105.7,15600,0,10.81,1646350000,0,15600
2007-03-30,1.0,0.95,105.5,116.0,116.0,106.5,11700,0,10.9,1286210000,0,11700
2007-04-02,-4.9,-4.46,109.9,99.0,105.0,105.0,1000,0,10.74,102000000,0,1000
2007-04-03,-9.5,-9.31,102.0,92.0,92.5,92.5,800,0,9.46,73750000,0,800
2007-04-04,2.7,2.93,92.2,90.0,95.0,94.9,3500,0,9.71,331490000,0,3500
2007-04-05,-4.7,-4.96,94.7,92.0,94.0,90.0,4400,0,9.21,402590000,0,4400
2007-04-06,-1.6,-1.75,91.5,90.1,90.1,89.9,8600,0,9.2,771870000,0,8600
2007-04-09,-1.8,-2.0,89.8,89.8,90.0,88.0,2100,0,9.0,187940000,0,2100
2007-04-10,0.2,0.22,89.5,89.2,89.7,89.7,3100,0,9.18,277390000,0,3100
2007-04-11,-1.5,-1.68,89.5,88.0,89.0,88.0,5900,0,9.0,521480000,0,5900
2007-04-12,-3.4,-3.85,88.4,86.0,88.0,85.0,3400,0,8.7,293400000,0,3400
2007-04-13,-4.8,-5.56,86.3,81.5,81.5,81.5,800,0,8.34,64900000,0,800
2007-04-16,-8.1,-9.99,81.1,78.0,78.0,73.0,3100,0,7.47,233400000,0,3100
2007-04-17,-7.5,-9.96,75.3,67.8,67.8,67.8,2500,0,6.94,169500000,0,2500
2007-04-18,6.7,9.88,67.8,61.1,74.5,74.5,3700,0,7.62,250240000,0,3700
2007-04-19,4.9,7.25,67.6,74.3,74.3,72.5,7700,0,7.42,566590000,0,7700
2007-04-20,-4.6,-6.25,73.6,71.2,71.2,69.0,2800,0,7.06,195530000,0,2800
2007-04-23,-5.8,-8.31,69.8,70.5,70.5,64.0,3100,0,6.55,200280000,0,3100
