,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2008Q1,673753.0,44917.0,14999955.473428769,,
1,2008Q2,668605.0,44574.0,14999887.82698434,-67.64644442871213,-0.00045097966870804354
2,2008Q3,665510.0,44367.0,15000112.696373431,224.86938909068704,0.001499117997593802
3,2008Q4,671586.0,44772.0,15000134.012329135,21.31595570407808,0.00014210510177147583
4,2009Q1,679235.0,33962.0,19999852.776632708,4999718.7643035725,24.998777841730465
5,2009Q2,668662.0,33433.0,20000059.821134806,207.0445020981133,0.0010352194140905602
6,2009Q3,657105.0,32855.0,20000152.183838077,92.3627032712102,0.00046181000235511995
7,2009Q4,677351.0,33042.0,20499697.354881667,499545.1710435897,2.436841687931706
8,2010Q1,668921.0,32626.0,20502697.23533378,2999.8804521150887,0.014631638060504437
9,2010Q2,700128.0,22404.0,31250133.904659882,10747436.6693261,34.391649975373355
10,2010Q3,715583.0,22899.0,31249530.547185466,-603.3574744164944,-0.001930772923149838
11,2010Q4,734310.0,23498.0,31249893.607966635,363.06078116968274,0.0011617984551381849
12,2011Q1,684920.0,21918.0,31249201.569486268,-692.0384803675115,-0.0022145797191927695
13,2011Q2,704789.0,22553.0,31250343.63499313,1142.0655068606138,0.003654569435139797
14,2011Q3,704721.0,22551.0,31250099.77384595,-243.86114718019962,-0.0007803531794938255
15,2011Q4,728983.0,23346.0,31225177.760644224,-24922.013201724738,-0.0798138393086623
16,2012Q1,688249.0,22024.0,31249954.594987288,24776.834343064576,0.0792859850972038
17,2012Q2,696029.0,21213.0,32811436.383349832,1561481.788362544,4.758955902201582
18,2012Q3,702033.0,17830.0,39373696.01794728,6562259.634597447,16.666608162988418
19,2012Q4,697197.0,17707.0,39374089.34319761,393.3252503275871,0.0009989443740507468
20,2013Q1,689327.0,17507.0,39374364.53989833,275.19670072197914,0.0006989235354976213
21,2013Q2,786258.0,13313.0,59059415.60880343,19685051.0689051,33.330927619220866
22,2013Q3,786708.0,13320.0,59062162.16216216,2746.553358733654,0.004650275672591644
23,2013Q4,863269.0,11745.0,73500979.1400596,14438816.977897443,19.644387254193706
24,2014Q1,854174.0,11621.0,73502624.55898803,1645.4189284294844,0.0022385852727054485
25,2014Q2,884272.0,12031.0,73499459.72903334,-3164.829954698682,-0.0043059227460532324
26,2014Q3,900110.0,12246.0,73502368.12020251,2908.3911691755056,0.0039568673004103105
27,2014Q4,1198466.0,11977.0,100063955.91550472,26561587.795302212,26.5446109463543
28,2015Q1,1183635.0,11828.0,100070595.19783564,6639.282330915332,0.006634598622891901
29,2015Q2,1388244.0,13873.0,100068045.84444605,-2549.3533895909786,-0.0025476198401574684
30,2015Q3,1883872.0,13447.0,140096080.9102402,40028035.065794155,28.57184498361534
31,2015Q4,1942989.0,13869.0,140095825.2217175,-255.68852269649506,-0.00018250973738285136
32,2016Q1,1918255.0,13693.0,140090192.06894034,-5633.1527771651745,-0.004021090052038062
33,2016Q2,516668.0,3573.0,144603414.49762106,4513222.428680718,3.1211036367021383
34,2016Q3,-33785.0,-234.0,144380341.8803419,-223072.61727917194,-0.15450345550784736
35,2016Q4,-195189.0,-1394.0,140020803.44332856,-4359538.437013328,-3.113493373702708
36,2017Q1,115019.0,821.0,140096224.11693057,75420.67360201478,0.053834908169306056
37,2017Q2,130340.0,930.0,140150537.6344086,54313.517478019,0.03875369898308859
38,2017Q3,135944.0,940.0,144621276.59574467,4470738.961336076,3.0913424819454423
39,2017Q4,851501.0,5888.0,144616338.3152174,-4938.28052726388,-0.0034147459303664612
40,2018Q1,830624.0,3870.0,214631524.5478036,70015186.2325862,32.6211102400254
41,2018Q2,301338.0,1404.0,214628205.12820512,-3319.4195984899998,-0.0015465905781149273
42,2018Q3,63020.0,294.0,214353741.49659863,-274463.6316064894,-0.12804237970851776
43,2018Q4,90400.0,421.0,214726840.8551069,373099.35850825906,0.17375534284510738
44,2019Q1,19639.0,91.0,215813186.81318682,1086345.9580799341,0.5033732989728296
45,2019Q2,74431.0,239.0,311426778.2426778,95613591.42949098,30.70178870584615
46,2019Q3,-126848.0,-408.0,310901960.78431374,-524817.4583640695,-0.16880480812668733
47,2019Q4,-510698.0,-1641.0,311211456.4290067,309495.6446929574,0.09944866691100085
48,2020Q1,-600729.0,-1930.0,311258549.22279793,47092.79379123449,0.015129799296701604
49,2020Q2,-591367.0,-2756.0,214574383.16400582,-96684166.05879211,-45.0585781178238
50,2020Q3,-569957.0,-1832.0,311111899.5633188,96537516.39931297,31.029837346245657
51,2020Q4,-581893.0,-1870.0,311172727.27272725,60827.70940846205,0.019547892240295732
52,2021Q1,-624135.0,-2006.0,311134097.7068794,-38629.56584787369,-0.012415728823224881
53,2021Q2,-542008.0,-1742.0,311141216.99196327,7119.285083889961,0.002288120215224925
54,2021Q3,-552242.0,-1775.0,311122253.52112675,-18963.470836520195,-0.00609518304200393
55,2021Q4,457317.0,1469.0,311311776.7188564,189523.19772964716,0.06087890401293887
56,2022Q1,473814.0,1204.0,393533222.5913621,82221445.87250572,20.89313967727777
57,2022Q2,463033.0,1177.0,393401019.5412065,-132203.05015563965,-0.033605162058252404
