,quarter,roa
0,2008Q2,13.97
1,2008Q3,5.21
2,2009Q2,14.22
3,2009Q3,7.99
4,2009Q4,5.84
5,2010Q1,1.52
6,2010Q2,2.02
7,2010Q3,6.28
8,2010Q4,3.7
9,2011Q1,0.56
10,2011Q2,0.06
11,2011Q3,1.83
12,2011Q4,-0.06
13,2012Q1,0.5
14,2012Q2,0.14
15,2012Q3,-0.05
16,2012Q4,-0.41
17,2013Q1,0.16
18,2013Q2,0.31
19,2013Q3,0.03
20,2013Q4,0.44
21,2014Q1,0.35
22,2014Q2,-0.09
23,2014Q3,0.2
24,2014Q4,0.37
25,2015Q1,0.01
26,2015Q2,0.37
27,2015Q3,0.33
28,2015Q4,-0.38
29,2016Q1,0.19
30,2016Q2,-0.25
31,2016Q3,0.72
32,2016Q4,0.76
33,2017Q1,-0.27
34,2017Q2,0.38
35,2017Q3,0.52
36,2017Q4,0.78
37,2018Q1,0.15
38,2018Q2,1.12
39,2018Q3,0.7
40,2018Q4,2.93
41,2019Q1,0.04
42,2019Q2,0.4
43,2019Q3,0.82
44,2019Q4,4.12
45,2020Q1,0.1
46,2020Q2,0.6
47,2020Q3,0.86
48,2020Q4,5.11
49,2021Q1,0.35
50,2021Q2,0.44
51,2021Q3,0.33
52,2021Q4,5.32
53,2022Q1,0.38
54,2022Q2,0.49
