,date,quarter,price,shares_est,market_cap
0,2018-03-30,2018Q1,24.9,1012562677.1509554,25212810661059
1,2018-06-29,2018Q2,19.0,1012619365.3083304,19239767940858
2,2018-09-28,2018Q3,19.7,1012585068.0857724,19947925841290
3,2018-12-28,2018Q4,24.2,1012546652.7364784,24503628996223
4,2019-03-29,2019Q1,26.5,1012551254.0099156,26832608231263
5,2019-06-28,2019Q2,24.9,1012557933.7467856,25212692550295
6,2019-09-30,2019Q3,31.2,1035019378.45403,32292604607766
7,2019-12-31,2019Q4,30.1,1035013170.597159,31153896434974
8,2020-03-31,2020Q1,16.6,1035008188.2656353,17181135925210
9,2020-06-30,2020Q2,26.6,1034978392.162126,27530425231513
10,2020-09-30,2020Q3,40.5,1034988593.6404768,41917038042439
11,2020-12-31,2020Q4,41.2,1034991836.2298224,42641663652669
12,2021-03-31,2021Q1,57.5,1034989183.9338884,59511878076199
13,2021-06-30,2021Q2,54.4,1034984142.9019116,56303137373864
14,2021-09-30,2021Q3,44.6,1035010851.6309175,46161483982739
15,2021-12-31,2021Q4,64.0,1034979198.814888,66238668724153
16,2022-03-31,2022Q1,73.4,1035015173.8796716,75970113762768
17,2022-06-30,2022Q2,67.0,1034994172.5601132,69344609561528
