,quarter,roa
0,2009Q4,5.55
1,2010Q1,1.99
2,2010Q2,2.41
3,2010Q3,2.51
4,2010Q4,2.63
5,2011Q1,1.97
6,2011Q2,2.59
7,2011Q3,2.78
8,2011Q4,2.71
9,2012Q1,2.66
10,2012Q2,2.42
11,2012Q3,2.41
12,2012Q4,2.78
13,2013Q1,1.82
14,2013Q2,4.3
15,2013Q3,2.41
16,2013Q4,4.68
17,2014Q1,2.22
18,2014Q2,2.46
19,2014Q3,2.65
20,2014Q4,3.69
21,2015Q1,2.1
22,2015Q2,4.78
23,2015Q3,2.02
24,2015Q4,1.56
25,2016Q1,1.72
26,2016Q2,3.02
27,2016Q3,1.85
28,2016Q4,1.29
29,2017Q1,1.87
30,2017Q2,2.19
31,2017Q3,1.64
32,2017Q4,2.93
33,2018Q1,2.47
34,2018Q2,2.98
35,2018Q3,2.19
36,2018Q4,3.37
37,2019Q1,2.6
38,2019Q2,3.48
39,2019Q3,1.96
40,2019Q4,2.45
41,2020Q1,1.59
42,2020Q2,1.01
43,2020Q3,0.22
44,2020Q4,0.32
45,2021Q1,0.4
46,2021Q2,0.73
47,2021Q3,-0.29
48,2021Q4,0.11
49,2022Q1,0.44
50,2022Q2,1.14
