,date,quarter,price,shares_est,market_cap
0,2016-12-30,2016Q4,16.9,329992696.3779997,5576876568788
1,2017-03-31,2017Q1,17.55,363006119.36740047,6370757394898
2,2017-06-30,2017Q2,19.2,362999421.2005953,6969588887051
3,2017-09-29,2017Q3,16.05,362988871.2241653,5825971383148
4,2017-12-29,2017Q4,21.15,362991684.6831864,7677274131049
5,2018-03-30,2018Q1,20.7,353282792.0049969,7312953794503
6,2018-06-29,2018Q2,21.75,353272787.2638786,7683683122989
7,2018-09-28,2018Q3,24.05,353258351.7111819,8495863358654
8,2018-12-28,2018Q4,17.75,353284986.27989024,6270808506468
9,2019-03-29,2019Q1,22.6,353268983.1691616,7983879019623
10,2019-06-28,2019Q2,21.0,353284525.13080704,7418975027747
11,2019-09-30,2019Q3,24.15,353263099.66015965,8531303856793
12,2019-12-31,2019Q4,32.65,353263778.3450969,11534062362967
13,2020-03-31,2020Q1,16.5,353275347.4009264,5829043232115
14,2020-06-30,2020Q2,21.3,362995724.1028252,7731808923390
15,2020-09-30,2020Q3,21.55,353268337.3042886,7612932668907
16,2020-12-31,2020Q4,19.95,353268979.2663477,7047716136364
17,2021-03-31,2021Q1,22.9,374433259.69070095,8574521646917
18,2021-06-30,2021Q2,21.85,399175890.4109589,8721993205479
19,2021-09-30,2021Q3,17.85,399178679.0722055,7125339421439
20,2021-12-31,2021Q4,27.45,618714056.5470222,16983700852216
21,2022-03-31,2022Q1,20.2,668219416.7470784,13498032218291
