,date,quarter,price,shares_est,market_cap
0,2019-09-30,2019Q3,11.1,13800475.477678964,153185277802
1,2019-12-31,2019Q4,16.25,13799965.835326271,224249444824
2,2020-03-31,2020Q1,129.0,13799725.769131888,1780164624218
3,2020-06-30,2020Q2,152.0,13799642.370572207,2097545640327
4,2020-09-30,2020Q3,160.4,13799726.472348064,2213476126165
5,2020-12-31,2020Q4,196.8,13799693.538775858,2715779688431
6,2021-03-31,2021Q1,191.2,13799591.00204499,2638481799591
7,2021-06-30,2021Q2,195.0,13800000.0,2691000000000
8,2021-09-30,2021Q3,195.4,13799881.285508351,2696496803188
9,2021-12-31,2021Q4,196.6,13799780.442492822,2713036834994
10,2022-03-31,2022Q1,196.4,14904276.798825257,2927199963289
11,2022-06-30,2022Q2,196.4,14904067.11654204,2927158781689
