,quarter,roa
0,2010Q1,0.15
1,2010Q2,0.16
2,2010Q3,0.0
3,2010Q4,-0.66
4,2011Q1,-0.19
5,2011Q2,1.02
6,2011Q3,0.03
7,2011Q4,-0.2
8,2012Q1,0.39
9,2012Q2,0.12
10,2012Q3,0.47
11,2012Q4,1.18
12,2013Q1,0.31
13,2013Q2,0.64
14,2013Q3,0.09
15,2013Q4,0.69
16,2014Q1,0.34
17,2014Q2,0.87
18,2014Q3,1.28
19,2014Q4,0.6
20,2015Q1,0.84
21,2015Q2,0.94
22,2015Q3,1.27
23,2015Q4,0.39
24,2016Q1,0.89
25,2016Q2,1.17
26,2016Q3,1.2
27,2016Q4,0.97
28,2017Q1,2.38
29,2017Q2,0.48
30,2017Q3,0.91
31,2017Q4,-0.16
32,2018Q1,0.23
33,2018Q2,-0.4
34,2018Q3,0.61
35,2018Q4,0.24
36,2019Q1,0.37
37,2019Q2,0.84
38,2019Q3,0.63
39,2019Q4,0.31
40,2020Q1,-0.45
41,2020Q2,0.38
42,2020Q3,0.43
43,2020Q4,0.28
44,2021Q1,0.11
45,2021Q2,1.22
46,2021Q3,0.11
47,2021Q4,0.87
48,2022Q1,-0.2
49,2022Q2,0.21
