,date,quarter,price,shares_est,market_cap
0,2010-12-31,2010Q4,13.5,1200018.3208903952,16200247332
1,2011-03-31,2011Q1,9.7,1199981.5174198318,11639820719
2,2011-06-30,2011Q2,5.4,1199990.942439201,6479951089
3,2011-09-30,2011Q3,8.0,1200000.0,9600000000
4,2011-12-30,2011Q4,12.3,1199990.9995049727,14759889294
5,2012-03-30,2012Q1,7.2,1199982.1085118754,8639871181
6,2012-06-29,2012Q2,7.3,1199963.6098981078,8759734352
7,2012-09-28,2012Q3,6.4,1199972.6999727,7679825280
8,2012-12-28,2012Q4,7.1,1199991.117427607,8519936934
9,2013-03-29,2013Q1,9.4,1200018.358729576,11280172572
10,2013-06-28,2013Q2,8.9,1200009.054280411,10680080583
11,2013-09-25,2013Q3,7.3,1199990.964943983,8759934044
12,2013-12-31,2013Q4,9.5,1200026.7296297946,11400253931
13,2014-03-31,2014Q1,15.7,1200018.2832068745,18840287046
14,2014-06-30,2014Q2,13.7,1200017.9307871617,16440245652
15,2014-09-30,2014Q3,12.3,1200008.7340058517,14760107428
16,2014-12-31,2014Q4,14.5,1200043.0941607412,17400624865
17,2015-03-31,2015Q1,12.5,1199964.4033104922,14999555041
18,2015-06-30,2015Q2,11.8,1199982.5874978234,14159794532
19,2015-09-30,2015Q3,13.8,1199974.8985482994,16559653600
20,2015-12-31,2015Q4,13.9,1199958.5320340036,16679423595
21,2016-03-31,2016Q1,13.3,1199956.3032554074,15959418833
22,2016-06-30,2016Q2,12.1,1199974.5525489864,14519692086
23,2016-09-30,2016Q3,13.1,1200008.2257135806,15720107757
24,2016-12-30,2016Q4,10.8,1199975.9016788497,12959739738
25,2017-03-31,2017Q1,20.1,1200016.425081099,24120330144
26,2017-06-30,2017Q2,18.9,1200032.4464633355,22680613238
27,2017-09-29,2017Q3,17.8,1199984.1376848952,21359717651
28,2017-12-29,2017Q4,17.0,1200007.9605158414,20400135329
29,2018-03-30,2018Q1,18.5,1199974.068631688,22199520270
30,2018-06-29,2018Q2,17.6,1199982.545708426,21119692804
31,2018-09-28,2018Q3,13.0,1200008.5969738653,15600111761
32,2018-12-28,2018Q4,11.7,1199982.9074438082,14039800017
33,2019-03-29,2019Q1,12.8,1199982.6854817765,15359778374
34,2019-06-28,2019Q2,10.5,1199974.547151402,12599732745
35,2019-09-30,2019Q3,10.5,1199974.924774323,12599736710
36,2019-12-31,2019Q4,10.5,1200024.899365066,12600261443
37,2020-03-31,2020Q1,10.5,1199973.687672675,12599723721
38,2020-06-30,2020Q2,9.5,1200008.697921197,11400082630
39,2020-09-30,2020Q3,8.6,1199991.3833958036,10319925897
40,2020-12-31,2020Q4,8.0,1199991.4350563146,9599931480
41,2021-03-31,2021Q1,15.8,1200008.7320991966,18960137967
42,2021-06-30,2021Q2,12.5,1200042.589437819,15000532368
43,2021-09-30,2021Q3,21.6,1199983.0018697942,25919632840
44,2021-12-31,2021Q4,15.4,1199983.3069025958,18479742926
45,2022-03-31,2022Q1,16.0,1200034.9940947464,19200559906
46,2022-06-30,2022Q2,18.2,1199991.2914743533,21839841505
