quarter,amihud,ln_amihud
2014Q3,0.00314568494051631,-5.761723625414304
2014Q4,1.5989312898483425,0.4693354622270758
2015Q1,2.2983785908586993,0.8322039138373927
2015Q2,1.2453646013068476,0.21942833949906
2015Q3,1.5986529157791507,0.46916134698757395
2015Q4,0.13455177284191192,-2.00580622581344
2016Q1,0.1281578670278324,-2.0544924388418426
2016Q2,0.046715878957972065,-3.0636711515878394
2016Q3,0.5123982972059191,-0.6686530321385395
2016Q4,0.49256111072967007,-0.7081367433677772
2017Q1,1.4300051490234134,0.357678044981007
2017Q2,0.8318061229656024,-0.18415589059726584
2017Q3,0.800160462043239,-0.2229429938731492
2017Q4,1.9637466148542624,0.6748541867691552
2018Q1,2.928458627519124,1.0744762189147394
2018Q2,4.994952064250085,1.608427815307738
2018Q3,8.064920760141018,2.0875238863759003
2018Q4,6.712466068538682,1.9039664048559024
2019Q1,6.582191691015066,1.884367773618043
2019Q2,3.8520430456320045,1.3486036687519465
2019Q3,5.175466170486014,1.6439294163476963
2019Q4,13.501727378388694,2.602817631213693
2020Q1,4.705470981914426,1.54872587045345
2020Q2,7.079233010794084,1.957165570028569
2020Q3,2.594083866298766,0.9532334162500963
2020Q4,1.8724003976420154,0.6272212428139842
2021Q1,0.31710001743087757,-1.148538042468182
2021Q2,0.5616428761317599,-0.5768890827963116
2021Q3,0.1080275439021388,-2.2253690482431883
2021Q4,0.012091877122718614,-4.4152213639823685
2022Q1,0.04297114306050016,-3.1472264801876246
2022Q2,0.028306304169546492,-3.5646707369659665
2022Q3,0.07438446279174282,-2.5985081923961477
