,quarter,price,price_diff,price_diff_perc
1,2007Q4,121.3,-19.200000000000003,-13.665480427046266
2,2008Q1,50.2,-71.1,-58.615004122011534
3,2008Q2,26.2,-24.000000000000004,-47.80876494023905
4,2008Q3,50.5,24.3,92.74809160305344
5,2008Q4,31.5,-19.0,-37.62376237623762
6,2009Q1,27.0,-4.5,-14.285714285714286
7,2009Q2,33.9,6.899999999999999,25.55555555555555
8,2009Q3,40.2,6.300000000000004,18.584070796460193
9,2009Q4,31.6,-8.600000000000001,-21.393034825870647
10,2010Q1,30.5,-1.1000000000000014,-3.4810126582278524
11,2010Q2,30.8,0.3000000000000007,0.9836065573770515
12,2010Q3,26.8,-4.0,-12.987012987012987
13,2010Q4,20.8,-6.0,-22.388059701492537
14,2011Q1,21.1,0.3000000000000007,1.4423076923076956
15,2011Q2,19.0,-2.1000000000000014,-9.952606635071096
16,2011Q3,16.1,-2.8999999999999986,-15.263157894736835
17,2011Q4,14.7,-1.4000000000000021,-8.695652173913057
18,2012Q1,16.1,1.4000000000000021,9.52380952380954
19,2012Q2,15.4,-0.7000000000000011,-4.347826086956529
20,2012Q3,15.2,-0.20000000000000107,-1.2987012987013056
21,2012Q4,13.7,-1.5,-9.868421052631579
22,2013Q1,14.2,0.5,3.6496350364963503
23,2013Q2,15.6,1.4000000000000004,9.859154929577468
24,2013Q3,16.2,0.5999999999999996,3.846153846153844
25,2013Q4,20.3,4.100000000000001,25.30864197530865
26,2014Q1,29.3,9.0,44.33497536945813
27,2014Q2,29.2,-0.10000000000000142,-0.3412969283276499
28,2014Q3,40.2,11.000000000000004,37.671232876712345
29,2014Q4,26.9,-13.300000000000004,-33.08457711442787
30,2015Q1,22.6,-4.299999999999997,-15.985130111524153
31,2015Q2,26.9,4.299999999999997,19.026548672566356
32,2015Q3,20.8,-6.099999999999998,-22.67657992565055
33,2015Q4,16.7,-4.100000000000001,-19.711538461538467
34,2016Q1,15.3,-1.3999999999999986,-8.383233532934124
35,2016Q2,18.2,2.8999999999999986,18.954248366013065
36,2016Q3,21.2,3.0,16.483516483516485
37,2016Q4,16.4,-4.800000000000001,-22.641509433962266
38,2017Q1,17.6,1.2000000000000028,7.317073170731725
39,2017Q2,16.8,-0.8000000000000007,-4.545454545454549
40,2017Q3,16.3,-0.5,-2.9761904761904763
41,2017Q4,23.6,7.300000000000001,44.785276073619634
42,2018Q1,21.1,-2.5,-10.59322033898305
43,2018Q2,17.3,-3.8000000000000007,-18.009478672985782
44,2018Q3,23.2,5.899999999999999,34.10404624277456
45,2018Q4,17.6,-5.599999999999998,-24.13793103448275
46,2019Q1,20.6,3.0,17.045454545454543
47,2019Q2,23.0,2.3999999999999986,11.650485436893197
48,2019Q3,19.5,-3.5,-15.217391304347826
49,2019Q4,17.5,-2.0,-10.256410256410257
50,2020Q1,9.0,-8.5,-48.57142857142857
51,2020Q2,11.9,2.9000000000000004,32.22222222222223
52,2020Q3,13.6,1.6999999999999993,14.285714285714281
53,2020Q4,17.8,4.200000000000001,30.882352941176478
54,2021Q1,23.0,5.199999999999999,29.213483146067407
55,2021Q2,28.8,5.800000000000001,25.21739130434783
56,2021Q3,28.3,-0.5,-1.7361111111111112
57,2021Q4,27.3,-1.0,-3.5335689045936394
58,2022Q1,34.7,7.400000000000002,27.106227106227113
59,2022Q2,23.9,-10.800000000000004,-31.123919308357358
