Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,CLC,CLC,CLC,CLC,CLC,CLC,CLC,CLC,CLC,CLC,CLC,CLC
date,,,,,,,,,,,,
2006-11-16,5.42,0.0,0.0,60.0,60.0,60.0,60.0,268200,0,4470,0,4470
2006-11-17,5.6,2.0,3.33,62.0,60.0,60.0,60.0,1734040,0,28570,0,28570
2006-11-20,5.51,-1.0,-1.61,61.0,62.0,59.5,62.0,832275,0,13710,0,13710
2006-11-21,5.46,-0.5,-0.82,60.5,61.0,60.5,61.0,143660,0,2370,0,2370
2006-11-22,5.24,-2.5,-4.13,58.0,58.5,58.0,58.5,35050,0,600,0,600
2006-11-23,5.01,-2.5,-4.31,55.5,56.5,55.5,56.5,240260,0,4320,0,4320
2006-11-24,4.79,-2.5,-4.5,53.0,55.5,53.0,55.5,436470,0,8090,0,8090
2006-11-27,4.56,-2.5,-4.72,50.5,50.5,50.5,50.5,207555,0,4110,0,4110
2006-11-28,4.33,-2.5,-4.95,48.0,48.0,48.0,48.0,244800,0,5100,0,5100
2006-11-29,4.33,0.0,0.0,48.0,48.0,45.6,45.6,1172880,0,25030,0,25030
2006-11-30,4.51,2.0,4.17,50.0,50.0,50.0,50.0,330500,0,6610,0,6610
2006-12-01,4.74,2.5,5.0,52.5,52.5,52.5,52.5,320250,0,6100,0,6100
2006-12-04,4.97,2.5,4.76,55.0,55.0,55.0,55.0,661100,0,12020,0,12020
2006-12-05,4.97,0.0,0.0,55.0,56.0,55.0,56.0,487350,0,8810,0,8810
2006-12-06,4.79,-2.0,-3.64,53.0,55.0,53.0,55.0,484950,0,9050,0,9050
2006-12-07,4.97,2.0,3.77,55.0,55.0,53.0,53.0,110450,0,2110,0,2110
2006-12-08,4.97,0.0,0.0,55.0,55.0,55.0,55.0,0,0,0,0,0
2006-12-11,4.79,-2.0,-3.64,53.0,55.0,53.0,55.0,50350,0,950,0,950
2006-12-12,4.56,-2.5,-4.72,50.5,52.0,50.5,52.0,244480,0,4840,0,4840
2006-12-13,4.56,0.0,0.0,50.5,50.5,50.5,50.5,213795,0,4240,0,4240
2006-12-14,4.56,0.0,0.0,50.5,50.5,50.0,50.5,340875,0,6750,0,6750
2006-12-15,4.79,2.5,4.95,53.0,53.0,49.5,49.5,141870,0,2690,0,2690
2006-12-18,4.97,2.0,3.77,55.0,55.0,53.0,53.0,363300,0,6620,0,6620
2006-12-19,4.88,-1.0,-1.82,54.0,54.0,54.0,54.0,297000,0,5500,0,5500
2006-12-20,4.65,-2.5,-4.63,51.5,54.0,54.0,54.0,92700,0,1800,0,1800
2006-12-21,4.65,0.0,0.0,51.5,51.5,51.5,51.5,177640,0,3410,0,3410
2006-12-22,4.51,-1.5,-2.91,50.0,50.0,49.5,49.5,113600,0,2290,0,2290
2006-12-25,4.33,-2.0,-4.0,48.0,50.0,48.0,50.0,292500,0,6050,0,6050
