,date,quarter,price,shares_est,market_cap
0,2005-12-30,2005Q4,54.0,25000098.38646202,1350005312869
1,2006-03-31,2006Q1,82.0,24999704.49172577,2049975768322
2,2006-06-30,2006Q2,88.0,30000059.930480644,2640005273882
3,2006-09-29,2006Q3,83.0,29999949.13012514,2489995777800
4,2006-12-29,2006Q4,142.0,29999847.46021254,4259978339350
5,2007-03-30,2007Q1,196.0,30036618.488699198,5887177223785
6,2007-06-29,2007Q2,236.0,36998646.18282418,8731680499147
7,2007-09-28,2007Q3,255.0,37998797.76279337,9689693429512
8,2007-12-28,2007Q4,194.0,46999980.825647615,9117996280176
9,2008-03-31,2008Q1,109.0,46999700.34759679,5122967337888
10,2008-06-30,2008Q2,78.0,46999801.14935672,3665984489650
11,2008-09-30,2008Q3,53.5,57115348.50126399,3055671144818
12,2008-12-31,2008Q4,30.1,57114787.74529436,1719155111133
13,2009-03-31,2009Q1,23.9,57115509.391783215,1365060674464
14,2009-06-30,2009Q2,43.7,57115502.16039625,2495947444409
15,2009-09-30,2009Q3,89.0,57115188.16280721,5083251746490
16,2009-12-31,2009Q4,60.5,79545514.27351269,4812503613548
17,2010-03-31,2010Q1,63.0,79546192.74671291,5011410143043
18,2010-06-30,2010Q2,52.5,81227531.18394808,4264445387157
19,2010-09-30,2010Q3,55.5,101277136.014651,5620881048813
20,2010-12-31,2010Q4,51.5,119518896.7023087,6155223180169
21,2011-03-31,2011Q1,42.9,119517203.95786786,5127288049793
22,2011-06-30,2011Q2,38.0,119517299.5511984,4541657382946
23,2011-09-30,2011Q3,35.6,119519394.34155758,4254890438559
24,2011-12-30,2011Q4,26.0,119517852.69192424,3107464169990
25,2012-03-30,2012Q1,39.6,133518420.97387244,5287329470565
26,2012-06-29,2012Q2,41.0,133517649.73810066,5474223639262
27,2012-09-28,2012Q3,28.0,133517490.19607843,3738489725490
28,2012-12-28,2012Q4,40.0,159921917.26332536,6396876690533
29,2013-03-29,2013Q1,47.2,166519789.2058877,7859734050518
30,2013-06-28,2013Q2,46.9,167626223.58677983,7861669886220
31,2013-09-30,2013Q3,52.5,167626108.20244327,8800370680628
32,2013-12-31,2013Q4,51.0,167626292.3656282,8548940910647
33,2014-03-31,2014Q1,64.0,167628438.95953363,10728220093410
34,2014-06-30,2014Q2,60.0,214131619.7365022,12847897184190
35,2014-09-30,2014Q3,59.5,214128423.84608093,12740641218842
36,2014-12-31,2014Q4,49.9,256652132.46570235,12806941410039
37,2015-03-31,2015Q1,45.0,256657863.0419821,11549603836889
38,2015-06-30,2015Q2,42.8,256653007.22305652,10984748709147
39,2015-09-30,2015Q3,24.8,256656145.2632472,6365072402529
40,2015-12-31,2015Q4,24.3,256651518.7754126,6236631906243
41,2016-03-31,2016Q1,23.5,256650602.40963852,6031289156627
42,2016-06-30,2016Q2,28.0,256649212.38980684,7186177946915
43,2016-09-30,2016Q3,37.75,256654763.439474,9688717319840
44,2016-12-30,2016Q4,36.35,235159209.1960909,8548037254278
45,2017-03-31,2017Q1,42.0,235158835.5079569,9876671091334
46,2017-06-30,2017Q2,46.5,235158464.08166817,10934868579798
47,2017-09-29,2017Q3,42.0,205662068.2420205,8637806866165
48,2017-12-29,2017Q4,39.5,205662068.2420205,8123651695560
49,2018-03-30,2018Q1,38.3,205661170.4781159,7876822829312
50,2018-06-29,2018Q2,33.4,205660682.88393903,6869066808324
51,2018-09-28,2018Q3,28.75,205659816.46002147,5912719723226
52,2018-12-28,2018Q4,24.2,205659912.56508496,4976969884075
53,2019-03-29,2019Q1,21.15,205661100.36482945,4349732272716
54,2019-06-28,2019Q2,19.2,205662828.45439103,3948726306324
55,2019-09-30,2019Q3,20.35,205663470.63804352,4185251627484
56,2019-12-31,2019Q4,19.45,205661458.85916203,4000115374811
57,2020-03-31,2020Q1,14.4,205662680.5054152,2961542599278
58,2020-06-30,2020Q2,28.4,256652666.7540296,7288935735814
59,2020-09-30,2020Q3,36.5,205662957.48709568,7506697948279
60,2020-12-31,2020Q4,37.0,228748054.18572876,8463678004872
61,2021-03-31,2021Q1,52.5,228750744.6125095,12009414092157
62,2021-06-30,2021Q2,61.8,228749978.193237,14136748652342
63,2021-09-30,2021Q3,58.3,228749364.12220284,13336087928324
64,2021-12-31,2021Q4,54.0,251625967.85975164,13587802264427
65,2022-03-31,2022Q1,53.8,251622121.51357725,13537270137430
66,2022-06-30,2022Q2,64.9,251622326.83745712,16330289011751
