,quarter,roa
0,2005Q4,6.89
1,2006Q1,2.41
2,2006Q2,1.86
3,2006Q3,11.01
4,2006Q4,3.79
5,2007Q1,5.12
6,2007Q2,2.45
7,2007Q3,7.49
8,2007Q4,3.4
9,2008Q1,1.33
10,2008Q2,0.47
11,2008Q3,2.13
12,2008Q4,0.23
13,2009Q1,0.47
14,2009Q2,2.82
15,2009Q3,10.1
16,2009Q4,1.5
17,2010Q1,8.66
18,2010Q2,-1.02
19,2010Q3,3.81
20,2010Q4,2.31
21,2011Q1,0.13
22,2011Q2,0.36
23,2011Q3,4.1
24,2011Q4,0.76
25,2012Q1,0.01
26,2012Q2,-0.14
27,2012Q3,5.64
28,2012Q4,0.89
29,2013Q1,0.58
30,2013Q2,0.75
31,2013Q3,5.22
32,2013Q4,1.49
33,2014Q1,0.52
34,2014Q2,0.85
35,2014Q3,4.48
36,2014Q4,1.16
37,2015Q1,0.39
38,2015Q2,48.35
39,2015Q3,0.73
40,2015Q4,1.51
41,2016Q1,0.42
42,2016Q2,2.11
43,2016Q3,12.87
44,2016Q4,1.7
45,2017Q1,0.22
46,2017Q2,3.4
47,2017Q3,0.24
48,2017Q4,-0.3
49,2018Q1,-0.11
50,2018Q2,0.01
51,2018Q3,0.13
52,2018Q4,0.52
53,2019Q1,0.05
54,2019Q2,0.34
55,2019Q3,0.17
56,2019Q4,-0.02
57,2020Q1,0.09
58,2020Q2,0.31
59,2020Q3,0.87
60,2020Q4,0.42
61,2021Q1,0.74
62,2021Q2,1.39
63,2021Q3,0.84
64,2021Q4,0.94
65,2022Q1,0.79
66,2022Q2,1.51
