quarter,s,ln_s
2014Q3,0.0,0.0
2014Q4,0.6755233204028669,0.052766500594178985
2015Q1,0.6413604520318884,0.060103135746927376
2015Q2,0.6237739286036348,0.05575078249533332
2015Q3,0.7831137508350636,0.06348757246077123
2015Q4,0.5413326344250629,0.03808622395402037
2016Q1,0.497437830801186,0.04451290403167421
2016Q2,0.40048567788293254,0.04214881583724375
2016Q3,0.4256197365509746,0.045255958714770665
2016Q4,0.5945252677970411,0.06104438234033075
2017Q1,0.45946495781847463,0.03970546877458831
2017Q2,0.5729986562245524,0.05462278120316581
2017Q3,0.33825335952622076,0.03267043535237743
2017Q4,0.4866499269048248,0.054167507205827456
2018Q1,0.5955269326649931,0.06220387523371475
2018Q2,1.1545213598770816,0.10479701859883098
2018Q3,0.8781881798326026,0.08310717730677245
2018Q4,0.5829955756028212,0.0493910574987289
2019Q1,0.5379380402668654,0.045996587436016916
2019Q2,0.3659043661907514,0.03256939180367951
2019Q3,0.26967653847814627,0.026591494708538672
2019Q4,0.2701787587537828,0.029826402583822697
2020Q1,0.2985124213849083,0.04059468841156352
2020Q2,0.4756957526148802,0.06904384382601676
2020Q3,0.41918606201065234,0.0597282956248301
2020Q4,0.588182145695414,0.07751036867488285
2021Q1,0.8796255372671229,0.10703062286954823
2021Q2,0.8033494782825217,0.08965333613994807
2021Q3,0.659618749069553,0.07953773597681456
2021Q4,1.119537908302771,0.10724440012933922
2022Q1,1.7379607174736647,0.1465834646187496
2022Q2,1.5723575492884332,0.1471175542356358
2022Q3,1.3899653206733746,0.08176593565447624
