Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,NDN,NDN,NDN,NDN,NDN,NDN,NDN,NDN,NDN,NDN,NDN,NDN
date,,,,,,,,,,,,
2011-04-21,1.88,-6.6,-36.67,11.4,18.0,20.0,18.0,5777690000,0,492500,0,492500
2011-04-22,1.79,-0.8,-6.84,10.9,11.8,11.9,11.7,725000000,0,65800,0,65800
2011-04-25,1.76,-0.3,-2.73,10.7,11.0,11.5,11.0,585840000,0,53000,0,53000
2011-04-26,1.71,-0.7,-6.31,10.4,11.4,11.7,11.1,747000000,0,69000,0,69000
2011-04-27,1.69,-0.5,-4.63,10.3,10.8,11.0,10.8,2199570000,0,215900,0,215900
2011-04-28,1.78,0.6,5.88,10.8,10.5,10.9,10.2,2303370000,0,214800,0,214800
2011-04-29,1.83,0.4,3.74,11.1,11.0,11.2,10.7,880160000,285000000,79100,25000,104100
2011-05-04,1.76,-0.4,-3.6,10.7,11.3,11.3,11.1,151250000,0,14200,0,14200
2011-05-05,1.73,-0.2,-1.87,10.5,10.7,10.9,10.7,592750000,0,55300,0,55300
2011-05-06,1.68,-0.5,-4.67,10.2,11.0,11.0,10.7,494720000,0,47400,0,47400
2011-05-09,1.73,0.1,0.96,10.5,10.5,10.6,10.4,495530000,0,47100,0,47100
2011-05-10,1.73,0.0,0.0,10.5,10.8,10.8,10.5,400700000,368000000,37700,35000,72700
2011-05-11,1.71,-0.2,-1.89,10.4,10.4,10.4,10.6,776670000,0,76500,0,76500
2011-05-12,1.79,0.7,6.86,10.9,10.5,10.9,10.2,2324040000,0,215300,0,215300
2011-05-13,1.89,0.7,6.48,11.5,11.3,11.5,10.8,3340060000,0,291400,0,291400
2011-05-16,1.92,0.2,1.74,11.7,11.7,12.2,11.5,1740950000,0,147000,0,147000
2011-05-17,1.84,-0.6,-5.08,11.2,11.8,11.8,11.8,1588580000,0,141600,0,141600
2011-05-18,1.88,0.2,1.79,11.4,10.7,11.7,11.2,2314050000,0,201900,0,201900
2011-05-19,1.89,0.0,0.0,11.5,11.7,11.9,11.5,2999940000,0,256100,0,256100
2011-05-20,1.91,-0.1,-0.85,11.6,11.8,11.8,11.7,1521770000,0,132800,0,132800
2011-05-23,1.79,-0.6,-5.22,10.9,11.6,11.7,11.5,1662610000,0,147800,0,147800
2011-05-24,1.73,-0.7,-6.25,10.5,11.2,11.3,11.2,742140000,0,69300,0,69300
2011-05-25,1.68,-0.5,-4.67,10.2,10.8,10.9,10.7,579490000,0,57000,0,57000
2011-05-26,1.66,-0.1,-0.98,10.1,10.2,10.3,10.2,2082000000,0,209400,0,209400
2011-05-27,1.64,0.1,1.01,10.0,10.2,10.3,9.9,1115370000,0,110000,0,110000
2011-05-30,1.55,-0.7,-6.93,9.4,10.5,10.5,10.1,261730000,0,26700,0,26700
2011-05-31,1.55,-0.4,-4.08,9.4,9.7,9.8,9.8,859330000,0,92300,0,92300
2011-06-01,1.6,0.4,4.3,9.7,9.6,9.9,9.3,804310000,0,84000,0,84000
2011-06-02,1.68,0.6,6.25,10.2,9.9,10.2,9.6,929270000,0,92200,0,92200
2011-06-03,1.64,-0.1,-0.99,10.0,10.1,10.8,10.1,362150000,0,34800,0,34800
2011-06-06,1.61,-0.6,-5.77,9.8,10.4,10.5,10.4,431660000,0,44000,0,44000
2011-06-07,1.63,0.1,1.02,9.9,10.1,10.2,9.8,804850000,0,80600,0,80600
2011-06-08,1.63,-0.1,-1.0,9.9,10.1,10.2,10.0,442380000,0,44400,0,44400
2011-06-09,1.64,0.0,0.0,10.0,10.2,10.4,10.0,529120000,0,51800,0,51800
2011-06-10,1.71,0.2,1.96,10.4,10.4,10.6,10.2,502810000,0,48500,0,48500
2011-06-13,1.71,0.0,0.0,10.4,10.7,10.8,10.4,490700000,0,46600,0,46600
2011-06-14,1.63,-0.6,-5.71,9.9,10.7,10.7,10.5,749450000,0,74000,0,74000
2011-06-15,1.55,-0.7,-6.93,9.4,10.3,10.3,10.1,608640000,0,63200,0,63200
2011-06-16,1.56,-0.1,-1.04,9.5,9.6,9.8,9.6,77550000,0,8100,0,8100
2011-06-17,1.48,-0.6,-6.25,9.0,9.5,9.6,9.6,807970000,0,88200,0,88200
2011-06-20,1.51,0.0,0.0,9.2,9.2,9.2,9.2,453410000,0,50300,0,50300
2011-06-21,1.53,0.3,3.33,9.3,9.4,9.4,9.0,189090000,0,20300,0,20300
2011-06-22,1.43,-0.6,-6.45,8.7,9.0,9.0,9.3,598090000,0,68100,0,68100
2011-06-23,1.35,-0.6,-6.82,8.2,8.6,8.6,8.8,719560000,0,87200,0,87200
2011-06-24,1.45,0.5,6.02,8.8,8.4,8.8,8.3,423400000,0,50100,0,50100
2011-06-27,1.48,0.5,5.88,9.0,8.7,9.0,8.5,402550000,0,45200,0,45200
2011-06-28,1.43,-0.2,-2.25,8.7,9.1,9.1,8.9,160900000,0,18000,0,18000
2011-06-29,1.4,-0.4,-4.49,8.5,8.5,8.5,8.9,360110000,0,43100,0,43100
2011-06-30,1.38,0.0,0.0,8.4,8.7,8.7,8.4,395830000,0,46900,0,46900
2011-07-01,1.37,-0.1,-1.19,8.3,8.3,8.3,8.4,232540000,0,28200,0,28200
2011-07-04,1.38,0.2,2.44,8.4,8.3,8.5,8.2,57520000,0,6900,0,6900
2011-07-05,1.45,0.5,6.02,8.8,8.6,8.8,8.3,497340000,0,56700,0,56700
2011-07-06,1.41,-0.2,-2.27,8.6,9.2,9.2,8.8,256510000,0,29700,0,29700
2011-07-07,1.43,0.1,1.16,8.7,8.8,8.8,8.6,224920000,0,25900,0,25900
2011-07-08,1.45,0.1,1.15,8.8,8.8,8.8,8.7,233380000,0,27000,0,27000
2011-07-11,1.4,-0.1,-1.16,8.5,8.6,8.7,8.6,452420000,0,52800,0,52800
2011-07-12,1.43,0.1,1.16,8.7,8.6,8.7,8.6,388450000,0,45500,0,45500
2011-07-13,1.47,0.4,5.26,8.0,8.1,8.1,7.6,177700000,0,22000,0,22000
2011-07-14,1.42,-0.4,-4.94,7.7,8.6,8.6,8.1,63000000,0,7800,0,7800
2011-07-15,1.56,0.4,4.94,8.5,7.8,8.5,8.1,196290000,0,23500,0,23500
2011-07-18,1.47,-0.4,-4.76,8.0,8.6,8.7,8.4,136530000,0,16500,0,16500
2011-07-19,1.49,-0.2,-2.41,8.1,8.3,8.3,8.3,40700000,0,5000,0,5000
2011-07-20,1.49,0.0,0.0,8.1,8.1,8.2,8.1,103980000,0,12800,0,12800
2011-07-21,1.55,0.3,3.7,8.4,8.1,8.4,8.1,316420000,0,38300,0,38300
2011-07-22,1.53,0.0,0.0,8.3,8.3,8.4,8.3,245980000,0,29600,0,29600
2011-07-25,1.62,0.5,6.02,8.8,8.0,8.8,8.3,289400000,0,33100,0,33100
2011-07-26,1.62,0.1,1.15,8.8,8.9,9.0,8.7,124400000,0,14000,0,14000
2011-07-27,1.6,-0.2,-2.25,8.7,9.1,9.1,8.9,151150000,0,17000,0,17000
2011-07-28,1.55,-0.5,-5.62,8.4,9.1,9.1,8.9,142000000,0,16000,0,16000
2011-07-29,1.55,-0.5,-5.62,8.4,9.2,9.3,8.9,229910000,0,25900,0,25900
2011-08-01,1.56,-0.4,-4.49,8.5,8.5,8.6,8.9,167470000,0,19700,0,19700
2011-08-02,1.55,-0.1,-1.18,8.4,8.8,9.0,8.5,131220000,0,15000,0,15000
2011-08-03,1.66,0.3,3.45,9.0,9.0,9.0,8.7,81000000,0,9000,0,9000
2011-08-04,1.55,-0.6,-6.67,8.4,8.4,8.6,9.0,25240000,0,3000,0,3000
2011-08-05,1.56,0.1,1.19,8.5,8.5,8.7,8.4,140570000,0,16500,0,16500
2011-08-08,1.62,0.3,3.53,8.8,8.7,8.8,8.5,52300000,0,6000,0,6000
2011-08-09,1.51,-0.5,-5.75,8.2,8.9,8.9,8.7,361940000,0,43200,0,43200
2011-08-10,1.62,0.4,4.76,8.8,8.7,8.8,8.4,60950000,0,7000,0,7000
2011-08-11,1.53,-0.4,-4.6,8.3,8.8,8.8,8.7,84000000,0,10000,0,10000
2011-08-12,1.45,-0.5,-5.95,7.9,8.6,8.6,8.4,51050000,0,6000,0,6000
2011-08-15,1.6,0.2,2.35,8.7,8.6,8.7,8.5,43150000,0,5000,0,5000
2011-08-16,1.62,0.2,2.33,8.8,8.8,8.8,8.6,17600000,0,2000,0,2000
2011-08-17,1.66,0.2,2.27,9.0,9.0,9.0,8.8,18000000,0,2000,0,2000
2011-08-18,1.56,-0.5,-5.56,8.5,9.2,9.2,9.0,151650000,0,17600,0,17600
2011-08-19,1.55,-0.2,-2.33,8.4,8.4,8.4,8.6,110580000,0,13200,0,13200
2011-08-22,1.55,0.0,0.0,8.4,8.4,8.4,8.4,116500000,0,14000,0,14000
2011-08-23,1.51,-0.1,-1.2,8.2,8.5,8.5,8.3,119160000,0,14300,0,14300
2011-08-24,1.53,0.0,0.0,8.3,8.4,8.4,8.3,75730000,0,9100,0,9100
2011-08-25,1.51,-0.1,-1.2,8.2,8.2,8.3,8.3,165740000,0,20200,0,20200
2011-08-26,1.53,0.1,1.22,8.3,8.3,8.3,8.2,24900000,0,3000,0,3000
2011-08-29,1.56,0.2,2.41,8.5,8.4,8.5,8.3,101900000,0,12000,0,12000
2011-08-30,1.56,0.0,0.0,8.5,8.6,8.6,8.5,199100000,0,23400,0,23400
2011-08-31,1.56,0.0,0.0,8.5,8.7,8.7,8.5,95200000,0,11100,0,11100
2011-09-01,1.64,0.3,3.49,8.9,8.8,9.0,8.6,289850000,0,33300,0,33300
2011-09-05,1.64,0.2,2.3,8.9,9.0,9.0,8.7,416020000,0,47800,0,47800
2011-09-06,1.6,0.0,0.0,8.7,8.9,8.9,8.7,126750000,0,14600,0,14600
2011-09-07,1.69,0.5,5.75,9.2,8.9,9.3,8.7,436200000,0,48400,0,48400
2011-09-08,1.73,0.4,4.44,9.4,9.3,9.6,9.0,396480000,0,41900,0,41900
2011-09-09,1.71,-0.2,-2.11,9.3,9.8,9.8,9.5,348330000,0,36800,0,36800
2011-09-12,1.75,0.0,0.0,9.5,9.5,9.5,9.5,272360000,0,29100,0,29100
2011-09-13,1.78,0.3,3.19,9.7,9.7,9.8,9.4,388970000,0,40100,0,40100
2011-09-14,1.71,-0.4,-4.12,9.3,9.7,9.8,9.7,274290000,0,28300,0,28300
2011-09-15,1.71,-0.4,-4.12,9.3,9.7,9.9,9.7,160290000,0,16500,0,16500
2011-09-16,1.73,-0.3,-3.09,9.4,10.0,10.0,9.7,401660000,0,41400,0,41400
2011-09-19,1.77,-0.1,-1.03,9.6,9.6,9.6,9.7,86400000,0,9000,0,9000
2011-09-20,1.88,0.6,6.25,10.2,9.6,10.2,9.6,2756000000,0,271600,0,271600
2011-09-21,1.95,0.5,4.95,10.6,10.3,10.8,10.1,798080000,0,75400,0,75400
2011-09-22,1.97,0.1,0.94,10.7,10.7,10.7,10.6,916340000,0,87000,0,87000
2011-09-23,2.01,0.4,3.81,10.9,10.7,11.2,10.5,2670580000,0,241600,0,241600
2011-09-26,2.17,0.7,6.31,11.8,11.3,11.8,11.1,3595380000,52416000,306900,5040,311940
2011-09-27,2.26,0.6,5.13,12.3,12.5,12.5,11.7,2927860000,0,236300,0,236300
2011-09-28,2.21,-0.4,-3.23,12.0,12.7,12.7,12.4,1524590000,0,125200,0,125200
2011-09-29,2.1,-0.8,-6.56,11.4,12.5,12.5,12.2,2949510000,0,251400,0,251400
2011-09-30,2.1,-0.3,-2.56,11.4,11.9,11.9,11.7,1364690000,0,118900,0,118900
2011-10-03,2.12,0.0,0.0,11.5,11.9,11.9,11.5,1609440000,0,138600,0,138600
2011-10-04,2.12,-0.1,-0.86,11.5,11.9,11.9,11.6,1319030000,0,116000,0,116000
2011-10-05,2.08,-0.1,-0.88,11.3,11.7,11.7,11.4,1363190000,0,118600,0,118600
2011-10-06,2.15,0.2,1.74,11.7,11.8,11.8,11.5,1343130000,0,115500,0,115500
2011-10-07,2.08,-0.3,-2.59,11.3,11.7,11.7,11.6,686750000,0,59800,0,59800
2011-10-10,1.99,-0.7,-6.09,10.8,10.7,11.2,11.5,1988510000,204960000,181900,16800,198700
2011-10-11,2.01,0.0,0.0,10.9,11.1,11.1,10.9,640750000,0,58500,0,58500
2011-10-12,1.89,-0.7,-6.36,10.3,11.2,11.2,11.0,1226490000,0,118300,0,118300
2011-10-13,1.93,0.1,0.96,10.5,10.5,10.9,10.4,600200000,0,56400,0,56400
2011-10-14,1.89,-0.3,-2.83,10.3,10.5,10.6,10.6,1023940000,109000000,98000,10000,108000
2011-10-17,1.86,-0.3,-2.88,10.1,10.3,10.4,10.4,683260000,0,66600,0,66600
2011-10-18,1.78,-0.6,-5.83,9.7,10.3,10.4,10.3,739050000,0,72000,0,72000
2011-10-19,1.89,0.0,0.0,10.3,10.1,10.3,10.3,816430000,0,79900,0,79900
2011-10-20,1.82,-0.3,-2.94,9.9,10.2,10.4,10.2,866300000,159600000,85000,16800,101800
2011-10-21,1.86,-0.1,-0.98,10.1,10.2,10.3,10.2,1109280000,100000000,110500,10000,120500
2011-10-24,1.86,0.1,1.0,10.1,10.2,10.7,10.0,2054650000,0,194800,0,194800
2011-10-25,1.88,-0.3,-2.86,10.2,10.5,10.7,10.5,1152200000,0,108800,0,108800
2011-10-26,1.88,-0.4,-3.77,10.2,10.8,10.8,10.6,680750000,0,63600,0,63600
2011-10-27,1.89,-0.4,-3.74,10.3,10.8,10.8,10.7,947560000,0,89000,0,89000
2011-10-28,1.99,0.2,1.89,10.8,10.7,10.9,10.6,1944370000,0,180900,0,180900
2011-10-31,1.99,0.1,0.93,10.8,11.2,11.3,10.7,1445200000,0,130300,0,130300
2011-11-01,1.93,-0.6,-5.41,10.5,11.1,11.2,11.1,432050000,0,39200,0,39200
2011-11-02,1.95,-0.4,-3.64,10.6,10.7,10.8,11.0,1248740000,0,115900,0,115900
2011-11-03,1.95,-0.2,-1.85,10.6,10.7,10.7,10.8,840400000,0,79100,0,79100
2011-11-04,1.86,-0.5,-4.72,10.1,10.7,10.7,10.6,929850000,0,88500,0,88500
2011-11-07,1.82,-0.6,-5.71,9.9,10.5,10.6,10.5,459670000,0,44200,0,44200
2011-11-08,1.88,-0.2,-1.92,10.2,10.3,10.3,10.4,1049940000,0,104300,0,104300
2011-11-09,1.8,-0.3,-2.97,9.8,10.1,10.1,10.1,957220000,0,94900,0,94900
2011-11-10,1.78,-0.4,-3.96,9.7,10.0,10.0,10.1,625790000,0,63700,0,63700
2011-11-11,1.75,-0.3,-3.06,9.5,9.9,9.9,9.8,763400000,0,78000,0,78000
2011-11-14,1.73,-0.4,-4.08,9.4,9.7,9.7,9.8,931630000,0,96800,0,96800
2011-11-15,1.71,-0.3,-3.12,9.3,9.5,9.5,9.6,1020100000,0,108000,0,108000
