,quarter,roa
0,2008Q2,0.0
1,2009Q2,0.43
2,2011Q1,0.41
3,2011Q2,0.56
4,2011Q3,0.54
5,2011Q4,0.08
6,2012Q1,0.31
7,2012Q2,0.08
8,2012Q3,0.55
9,2012Q4,0.95
10,2013Q1,0.9
11,2013Q2,0.56
12,2013Q3,0.0
13,2013Q4,0.52
14,2014Q1,1.0
15,2014Q2,1.55
16,2014Q3,2.25
17,2014Q4,3.74
18,2015Q1,3.17
19,2015Q2,3.16
20,2015Q3,2.82
21,2015Q4,2.34
22,2016Q1,2.3
23,2016Q2,2.07
24,2016Q3,2.14
25,2016Q4,0.0
26,2017Q1,0.22
27,2017Q2,0.1
28,2017Q3,0.09
29,2017Q4,0.1
30,2018Q1,0.04
31,2018Q2,0.06
32,2018Q3,0.06
33,2018Q4,0.19
34,2019Q1,0.68
35,2019Q2,1.16
36,2019Q3,0.79
37,2019Q4,-12.77
38,2020Q1,-9.81
39,2020Q2,1.13
40,2020Q3,0.47
41,2020Q4,0.79
42,2021Q1,1.15
43,2021Q2,1.7
44,2021Q3,1.47
45,2021Q4,0.81
46,2022Q1,1.12
47,2022Q2,0.88
