quarter,trend
2005Q1,100.0
2005Q2,56.0
2005Q3,0.0
2005Q4,0.0
2006Q1,0.0
2006Q2,17.0
2006Q3,0.0
2006Q4,43.0
2007Q1,20.0
2007Q2,0.0
2007Q3,14.0
2007Q4,17.0
2008Q1,5.0
2008Q2,4.0
2008Q3,15.0
2008Q4,6.0
2009Q1,3.0
2009Q2,12.0
2009Q3,11.0
2009Q4,3.0
2010Q1,8.0
2010Q2,7.0
2010Q3,10.0
2010Q4,8.0
2011Q1,11.0
2011Q2,12.0
2011Q3,12.0
2011Q4,10.0
2012Q1,13.0
2012Q2,14.0
2012Q3,12.0
2012Q4,13.0
2013Q1,11.0
2013Q2,18.0
2013Q3,18.0
2013Q4,19.0
2014Q1,16.0
2014Q2,18.0
2014Q3,21.0
2014Q4,17.0
2015Q1,17.0
2015Q2,21.0
2015Q3,23.0
2015Q4,19.0
2016Q1,17.0
2016Q2,20.0
2016Q3,27.0
2016Q4,27.0
2017Q1,27.0
2017Q2,31.0
2017Q3,30.0
2017Q4,29.0
2018Q1,26.0
2018Q2,32.0
2018Q3,36.0
2018Q4,35.0
2019Q1,35.0
2019Q2,43.0
2019Q3,45.0
2019Q4,40.0
2020Q1,43.0
2020Q2,59.0
2020Q3,60.0
2020Q4,59.0
2021Q1,64.0
2021Q2,73.0
2021Q3,75.0
2021Q4,63.0
2022Q1,72.0
2022Q2,73.0
2022Q3,73.0
