,quarter,roa
0,2004Q4,23.18
1,2005Q1,11.68
2,2005Q2,14.9
3,2005Q3,8.82
4,2005Q4,8.45
5,2006Q1,5.2
6,2006Q2,5.65
7,2006Q3,3.8
8,2006Q4,4.83
9,2007Q1,4.58
10,2007Q2,6.66
11,2007Q3,4.37
12,2007Q4,2.17
13,2008Q1,3.86
14,2008Q2,3.58
15,2008Q3,5.01
16,2008Q4,2.44
17,2009Q1,2.48
18,2009Q2,6.41
19,2009Q3,6.19
20,2009Q4,5.86
21,2010Q1,3.62
22,2010Q2,5.87
23,2010Q3,3.21
24,2010Q4,1.66
25,2011Q1,2.88
26,2011Q2,3.64
27,2011Q3,1.8
28,2011Q4,3.73
29,2012Q1,0.34
30,2012Q2,2.64
31,2012Q3,1.6
32,2012Q4,0.31
33,2013Q1,0.54
34,2013Q2,-0.46
35,2013Q3,1.88
36,2013Q4,0.4
37,2014Q1,0.32
38,2014Q2,1.38
39,2014Q3,1.28
40,2014Q4,1.6
41,2015Q1,2.46
42,2015Q2,4.37
43,2015Q3,2.65
44,2015Q4,3.02
45,2016Q1,2.28
46,2016Q2,3.7
47,2016Q3,1.91
48,2016Q4,5.19
49,2017Q1,3.66
50,2017Q2,4.95
51,2017Q3,4.2
52,2017Q4,2.89
53,2018Q1,3.59
54,2018Q2,4.69
55,2018Q3,4.46
56,2018Q4,4.05
57,2019Q1,3.96
58,2019Q2,4.32
59,2019Q3,3.75
60,2019Q4,4.18
61,2020Q1,3.82
62,2020Q2,6.05
63,2020Q3,5.55
64,2020Q4,6.61
65,2021Q1,3.77
66,2021Q2,5.28
67,2021Q3,3.69
68,2021Q4,6.75
69,2022Q1,3.83
70,2022Q2,0.36
