,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2010Q3,,0.0,,,
1,2010Q4,20861.0,15453.0,1349964.4082055264,,
2,2011Q1,19952.0,14779.0,1350023.6822518439,59.27404631744139,0.004390593076009755
3,2011Q2,19960.0,14785.0,1350016.9090294216,-6.7732224222272635,-0.0005017138953538582
4,2011Q3,20747.0,15368.0,1350013.0140551797,-3.894974241964519,-0.00028851382923078387
5,2011Q4,21530.0,15948.0,1350012.5407574617,-0.4732977179810405,-3.505876454417851e-05
6,2012Q1,20916.0,15493.0,1350029.0453753308,16.50461786915548,0.0012225379835858953
7,2012Q2,20970.0,15533.0,1350028.9705787678,-0.07479656301438808,-5.540367254661374e-06
8,2012Q3,21567.0,15975.0,1350046.9483568075,17.977778039639816,0.0013316409523032693
9,2012Q4,22553.0,16706.0,1349994.014126661,-52.93423014646396,-0.003921071470876721
10,2013Q1,23730.0,15820.0,1500000.0,150005.985873339,10.0003990582226
11,2013Q2,22262.0,14841.0,1500033.6904521259,33.69045212585479,0.0022459796963426957
12,2013Q3,22978.0,15319.0,1499967.3607937854,-66.32965834042989,-0.0044220734446733636
13,2013Q4,22813.0,15209.0,1499967.124728779,-0.23606500634923577,-1.573801201755809e-05
14,2014Q1,23164.0,15443.0,1499967.6228712038,0.4981424247380346,3.32102118167392e-05
15,2014Q2,21692.0,14461.0,1500034.5757554802,66.95288427639753,0.004463422734284458
16,2014Q3,22260.0,14840.0,1500000.0,-34.57575548021123,-0.0023050503653474154
17,2014Q4,23217.0,15478.0,1500000.0,0.0,0.0
18,2015Q1,23522.0,15681.0,1500031.8857215738,31.885721573838964,0.002125669585916881
19,2015Q2,22419.0,14946.0,1500000.0,-31.885721573838964,-0.002125714771589264
20,2015Q3,23084.0,15389.0,1500032.490740139,32.49074013903737,0.002166002425921184
21,2015Q4,23763.0,15842.0,1500000.0,-32.49074013903737,-0.0021660493426024913
22,2016Q1,24698.0,16465.0,1500030.3674460978,30.367446097778156,0.0020244554214912842
23,2016Q2,24094.0,16063.0,1499968.872564278,-61.49488181970082,-0.004099743864322464
24,2016Q3,25633.0,17089.0,1499970.7414126047,1.8688483266159892,0.00012459231870456301
25,2016Q4,26301.0,17534.0,1500000.0,29.258587395306677,0.001950572493020445
26,2017Q1,27345.0,18231.0,1499917.722560474,-82.27743952604942,-0.005485463521665412
27,2017Q2,26684.0,17790.0,1499943.7886453064,26.06608483241871,0.0017378041117101215
28,2017Q3,27136.0,18091.0,1499972.36194793,28.573302623583004,0.0019049219404600535
29,2017Q4,27471.0,18315.0,1499918.0999180998,-54.26202983013354,-0.0036176661801131955
30,2018Q1,27863.0,18576.0,1499946.1670973299,28.067179230041802,0.0018712124372007915
31,2018Q2,26911.0,17941.0,1499972.1308734184,25.96377608855255,0.0017309505659571227
32,2018Q3,27088.0,18059.0,1499972.3129741403,0.18210072186775506,1.2140272209870749e-05
33,2018Q4,27826.0,18552.0,1499892.1949115999,-80.11806254042313,-0.0053415880696109025
34,2019Q1,28090.0,18727.0,1499973.3005820473,81.1056704474613,0.005407140941508038
35,2019Q2,28121.0,18748.0,1499946.6609771708,-26.639604876516387,-0.001776036813146507
36,2019Q3,28193.0,18796.0,1499946.7971908916,0.1362137207761407,9.081236816615261e-06
37,2019Q4,28587.0,19058.0,1500000.0,53.20280910842121,0.003546853940561414
38,2020Q1,29492.0,19662.0,1499949.1404740107,-50.859525989275426,-0.0033907500339113435
39,2020Q2,29285.0,19524.0,1499948.7809875025,-0.3594865081831813,-2.3966585575442825e-05
40,2020Q3,29386.0,19592.0,1499897.917517354,-50.863470148527995,-0.00339112879313265
41,2020Q4,30550.0,20367.0,1499975.4504836255,77.53296627150849,0.005168949014899552
42,2021Q1,32413.0,21609.0,1499976.8614928965,1.4110092709306628,9.406873580211857e-05
43,2021Q2,31767.0,21179.0,1499929.1751263044,-47.686366592068225,-0.003179241219043073
44,2021Q3,31814.0,21210.0,1499952.8524280998,23.677301795454696,0.0015785364024693347
45,2021Q4,31579.0,21053.0,1499976.2504156178,23.397987517993897,0.0015598905323674767
46,2022Q1,31674.0,21117.0,1499928.9671828384,-47.28323277947493,-0.0031523647995332833
47,2022Q2,31000.0,20667.0,1499975.8068418251,46.83965898677707,0.0031226942976765215
