,date,quarter,price,shares_est,market_cap
0,2018-12-28,2018Q4,41.0,47636034.65851172,1953077420999
1,2019-03-29,2019Q1,51.0,47641326.17324305,2429707634835
2,2019-06-28,2019Q2,60.0,50020310.34202616,3001218620522
3,2019-09-30,2019Q3,56.5,50015347.51151063,2825867134400
4,2019-12-31,2019Q4,44.3,50004573.78774387,2215202618797
5,2020-03-31,2020Q1,23.3,50015282.16182924,1165356074371
6,2020-06-30,2020Q2,32.95,50019069.06906907,1648128325826
7,2020-09-30,2020Q3,33.05,50012761.31612434,1652921761498
8,2020-12-31,2020Q4,39.7,50013871.54945208,1985550700513
9,2021-03-31,2021Q1,49.4,50015288.326759465,2470755243342
10,2021-06-30,2021Q2,61.0,50014926.37215529,3050910508701
11,2021-09-30,2021Q3,84.1,50009426.356589146,4205792756589
12,2021-12-31,2021Q4,79.1,50010066.216306604,3955796237710
13,2022-03-31,2022Q1,87.0,50009729.83185339,4350846495371
14,2022-06-30,2022Q2,51.1,75012820.51282051,3833155128205
