,quarter,roa
0,2009Q3,8.26
1,2009Q4,8.77
2,2010Q1,8.97
3,2010Q2,6.18
4,2010Q3,-0.81
5,2010Q4,1.73
6,2011Q1,1.04
7,2011Q2,3.2
8,2011Q3,7.23
9,2011Q4,5.65
10,2012Q1,7.03
11,2012Q2,7.05
12,2012Q3,7.01
13,2012Q4,6.45
14,2013Q1,5.44
15,2013Q2,5.62
16,2013Q3,4.35
17,2013Q4,4.61
18,2014Q1,4.81
19,2014Q2,4.28
20,2014Q3,5.47
21,2014Q4,5.6
22,2015Q1,5.24
23,2015Q2,5.99
24,2015Q3,5.96
25,2015Q4,6.27
26,2016Q1,6.92
27,2016Q2,5.95
28,2016Q3,5.53
29,2016Q4,5.9
30,2017Q1,6.58
31,2017Q2,8.28
32,2017Q3,7.56
33,2017Q4,7.19
34,2018Q1,7.02
35,2018Q2,5.08
36,2018Q3,8.29
37,2018Q4,6.26
38,2019Q1,6.08
39,2019Q2,5.99
40,2019Q3,2.72
41,2019Q4,4.39
42,2020Q1,-0.93
43,2020Q2,4.3
44,2020Q3,0.59
45,2020Q4,2.79
46,2021Q1,0.87
47,2021Q2,2.51
48,2021Q3,0.56
49,2021Q4,3.11
50,2022Q1,0.8
51,2022Q2,0.05
