,timestamp,delta_volume,date,note
0,1291136400,12000000,2010-12-01,"Niêm yết cổ phiếu lần đầu - 12,000,000 CP"
1,1293123600,12000000,2010-12-24,"Giao dịch lần đầu - 12,000,000 CP"
2,1322154000,1200000,2011-11-25,"Niêm yết cổ phiếu bổ sung - 1,200,000 CP"
3,1322154000,1200000,2011-11-25,"Giao dịch bổ sung - 1,200,000 CP"
