,quarter,roa
0,2006Q4,1.02
1,2007Q1,0.81
2,2007Q2,1.21
3,2007Q3,1.3
4,2007Q4,3.64
5,2008Q1,3.0
6,2008Q2,1.99
7,2008Q3,1.26
8,2008Q4,2.46
9,2009Q1,1.32
10,2009Q2,3.38
11,2009Q3,2.19
12,2009Q4,2.55
13,2010Q1,1.42
14,2010Q2,3.43
15,2010Q3,1.62
16,2010Q4,1.74
17,2011Q1,1.27
18,2011Q2,1.97
19,2011Q3,1.45
20,2011Q4,1.57
21,2012Q1,1.55
22,2012Q2,0.56
23,2012Q3,0.79
24,2012Q4,1.5
25,2013Q1,2.04
26,2013Q2,0.7
27,2013Q3,1.71
28,2013Q4,1.53
29,2014Q1,1.19
30,2014Q2,1.24
31,2014Q3,1.28
32,2014Q4,1.61
33,2015Q1,1.03
34,2015Q2,0.6
35,2015Q3,0.82
36,2015Q4,1.8
37,2016Q1,0.21
38,2016Q2,0.37
39,2016Q3,0.47
40,2016Q4,2.06
41,2017Q1,0.59
42,2017Q2,0.18
43,2017Q3,0.53
44,2017Q4,1.69
45,2018Q1,0.15
46,2018Q2,0.87
47,2018Q3,1.05
48,2018Q4,0.99
49,2019Q1,0.75
50,2019Q2,1.25
51,2019Q3,0.64
52,2019Q4,0.83
53,2020Q1,1.14
54,2020Q2,0.7
55,2020Q3,2.29
56,2020Q4,1.88
57,2021Q1,-0.21
58,2021Q2,-0.01
59,2021Q3,1.06
60,2021Q4,0.85
61,2022Q1,1.03
62,2022Q2,0.88
