,quarter,roa
0,2007Q1,1.34
1,2007Q2,1.48
2,2007Q3,1.46
3,2007Q4,1.35
4,2008Q1,0.14
5,2008Q2,-0.6
6,2008Q3,-1.9
7,2008Q4,2.7
8,2009Q1,-1.28
9,2009Q2,4.02
10,2009Q3,0.49
11,2009Q4,1.67
12,2010Q1,0.31
13,2010Q2,0.61
14,2010Q3,0.26
15,2010Q4,0.16
16,2011Q1,0.05
17,2011Q2,-1.21
18,2011Q3,0.34
19,2011Q4,1.94
20,2012Q1,0.28
21,2012Q2,2.17
22,2012Q3,0.01
23,2012Q4,-0.36
24,2013Q1,-0.22
25,2013Q2,0.11
26,2013Q3,0.51
27,2013Q4,0.04
28,2014Q1,-0.52
29,2014Q2,-6.01
30,2014Q3,6.33
31,2014Q4,2.03
32,2015Q1,1.18
33,2015Q2,1.72
34,2015Q3,2.14
35,2015Q4,1.24
36,2016Q1,-0.85
37,2016Q2,-0.4
38,2016Q3,0.22
39,2016Q4,2.21
40,2017Q1,0.24
41,2017Q2,4.19
42,2017Q3,0.14
43,2017Q4,-0.8
44,2018Q1,0.36
45,2018Q2,6.04
46,2018Q3,0.1
47,2018Q4,-1.82
48,2019Q1,-0.39
49,2019Q2,0.72
50,2019Q3,0.25
51,2019Q4,0.07
52,2020Q1,-0.65
53,2020Q2,0.68
54,2020Q3,0.14
55,2020Q4,0.5
56,2021Q1,0.04
57,2021Q2,0.1
58,2021Q3,0.03
59,2021Q4,0.05
60,2022Q1,0.07
61,2022Q2,0.08
