,date,quarter,price,shares_est,market_cap
0,2007-09-28,2007Q3,55.0,32001190.149226405,1760065458207
1,2007-12-28,2007Q4,55.5,32000173.1901628,1776009612054
2,2008-03-31,2008Q1,25.0,32000000.0,800000000000
3,2008-06-30,2008Q2,13.2,31999787.79840849,422397198939
4,2008-09-30,2008Q3,11.4,31998632.52113377,364784410741
5,2008-12-31,2008Q4,7.7,31998870.172555465,246391300329
6,2009-03-31,2009Q1,6.6,32000561.79775281,211203707865
7,2009-06-30,2009Q2,12.8,31998938.33495532,409586410687
8,2009-09-30,2009Q3,18.3,32000175.731482293,585603215886
9,2009-12-31,2009Q4,14.3,32000397.645936057,457605686337
10,2010-03-31,2010Q1,15.2,31999763.70510397,486396408318
11,2010-06-30,2010Q2,25.2,31998477.20567241,806361625583
12,2010-09-30,2010Q3,13.1,63718228.86716504,834708798160
13,2010-12-31,2010Q4,10.8,63718170.34087598,688156239681
14,2011-03-31,2011Q1,8.1,63719105.49343704,516124754497
15,2011-06-30,2011Q2,5.7,63722557.42563777,363218577326
16,2011-09-30,2011Q3,5.5,63718933.66918556,350454135181
17,2011-12-30,2011Q4,3.0,63722017.70968063,191166053129
18,2012-03-30,2012Q1,5.5,63722870.13243725,350475785728
19,2012-06-29,2012Q2,6.9,63719608.02440603,439665295368
20,2012-09-28,2012Q3,6.1,63723136.67468097,388711133716
21,2012-12-28,2012Q4,6.4,63721895.149985984,407820128960
22,2013-03-29,2013Q1,5.7,63723706.095294006,363225124743
23,2013-06-28,2013Q2,5.0,63718337.40831296,318591687042
24,2013-09-30,2013Q3,4.8,63721680.704078734,305864067380
25,2013-12-31,2013Q4,6.7,63722268.55713094,426939199333
26,2014-03-31,2014Q1,7.7,63720093.02325582,490644716279
27,2014-06-30,2014Q2,6.4,63721670.40478479,407818690591
28,2014-09-30,2014Q3,8.5,63751326.89463151,541886278604
29,2014-12-31,2014Q4,9.9,63747043.14509412,631095727136
30,2015-03-31,2015Q1,13.5,63746048.9618841,860571660985
31,2015-06-30,2015Q2,13.7,63722713.64317841,873001176912
32,2015-09-30,2015Q3,12.4,63759738.35072762,790620755549
33,2015-12-31,2015Q4,11.2,82360709.96369503,922439951593
34,2016-03-31,2016Q1,11.4,82359459.22820228,938897835202
35,2016-06-30,2016Q2,10.1,82360213.23404975,831838153664
36,2016-09-30,2016Q3,6.19,82357745.2667814,509794443201
37,2016-12-30,2016Q4,7.5,88835924.78756101,666269435907
38,2017-03-31,2017Q1,9.1,88833106.57596372,808381269841
39,2017-06-30,2017Q2,10.1,88834863.16505185,897232117967
40,2017-09-29,2017Q3,8.26,88836442.25877565,733789013057
41,2017-12-29,2017Q4,7.59,81935537.4792268,621890729467
42,2018-03-30,2018Q1,7.05,81932545.20166898,577624443672
43,2018-06-29,2018Q2,6.54,81933244.3257677,535843417891
44,2018-09-28,2018Q3,6.16,81931172.43631613,504696022208
45,2018-12-28,2018Q4,3.92,81930802.25608216,321168744844
46,2019-03-29,2019Q1,4.25,81935919.1987778,348227656595
47,2019-06-28,2019Q2,4.28,81936036.89844225,350686237925
48,2019-09-30,2019Q3,3.41,81931580.26965916,279386688720
49,2019-12-31,2019Q4,3.62,81931132.4697033,296590699540
50,2020-03-31,2020Q1,3.45,81932196.23406231,282666077008
51,2020-06-30,2020Q2,4.3,90432330.13293944,388859019572
52,2020-09-30,2020Q3,5.3,81934229.19622736,434251414740
53,2020-12-31,2020Q4,6.06,81931008.90207715,496501913947
54,2021-03-31,2021Q1,7.68,81933624.31030223,629250234703
55,2021-06-30,2021Q2,8.6,81932335.13336606,704618082147
56,2021-09-30,2021Q3,9.0,81932609.93717876,737393489435
57,2021-12-31,2021Q4,15.45,81932846.59820282,1265862479942
58,2022-03-31,2022Q1,16.8,81933855.24844225,1376488768174
59,2022-06-30,2022Q2,11.75,81934921.6501439,962735329389
