,timestamp,delta_volume,date,note
0,1358701200,8000000.0,2013-01-21,"Giao dịch lần đầu - 8,000,000 CP"
1,1449507600,10000000.0,2015-12-08,"Niêm yết cổ phiếu bổ sung - 10,000,000 CP"
2,1450285200,10000000.0,2015-12-17,"Giao dịch bổ sung - 10,000,000 CP"
3,1474909200,18000000.0,2016-09-27,"Niêm yết cổ phiếu lần đầu - 18,000,000 CP"
4,1479747600,,2016-11-22,Giao dịch trở lại HOSE
5,1479747600,,2016-11-22,Hủy niêm yết cổ phiếu
6,1480438800,18000000.0,2016-11-30,"Giao dịch lần đầu - 18,000,000 CP"
7,1480525200,2160000.0,2016-12-01,"Niêm yết cổ phiếu bổ sung - 2,160,000 CP"
8,1480525200,2160000.0,2016-12-01,"Giao dịch bổ sung - 2,160,000 CP"
9,1511283600,2419200.0,2017-11-22,"Niêm yết cổ phiếu bổ sung - 2,419,200 CP"
10,1512320400,2419200.0,2017-12-04,"Giao dịch bổ sung - 2,419,200 CP"
11,1518454800,5000000.0,2018-02-13,"Niêm yết cổ phiếu bổ sung - 5,000,000 CP"
12,1520960400,5000000.0,2018-03-14,"Giao dịch bổ sung - 5,000,000 CP"
13,1573405200,2757920.0,2019-11-11,"Niêm yết cổ phiếu bổ sung - 2,757,920 CP"
14,1574355600,2757920.0,2019-11-22,"Giao dịch bổ sung - 2,757,920 CP"
15,1608051600,1516856.0,2020-12-16,"Niêm yết cổ phiếu bổ sung - 1,516,856 CP"
16,1608742800,1516856.0,2020-12-24,"Giao dịch bổ sung - 1,516,856 CP"
17,1641402000,1592699.0,2022-01-06,"Niêm yết cổ phiếu bổ sung - 1,592,699 CP"
18,1642698000,1592699.0,2022-01-21,"Giao dịch bổ sung - 1,592,699 CP"
